אבד לחורו זבר שללי בבהו  יום	bavli.Megillah.29	2	yerushalmi.Bava_Kamma.82	1
הההלה מי לה ליה ולה	bavli.Tamid.52	1	midrash.Ruth_Rabbah.Petichta.7	1
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
אינה ראויה להוליד  אל ר ליובטונינוס דבר זה למדתנן ומקרא	bavli.Sanhedrin.182	2	bavli.Taanit.46	1
מסייעך שנ ופקודתך שמרה רוחי  ומניין שהנפש נתונה מן	bavli.Sanhedrin.182	4	midrash.Pirkei_DeRabbi_Eliezer.34	2
השמים דכת ויפח באפיו נשמת רוח חיים  ר ישמעא או כל הגופ	bavli.Sanhedrin.182	4	midrash.Pirkei_DeRabbi_Eliezer.34	4
נוגעין בעפר עד שלא ישתיר מן העפר הגוף אלא כמלא תרווד	midrash.Pirkei_DeRabbi_Eliezer.34	6	mishnah.Mikvaot.3	2
רקב  לעתיד לבא כשיקרא המקום לארץ לשלם פקדון לכו הגופות	midrash.Pirkei_DeRabbi_Eliezer.34	3	mishnah.Mikvaot.3	2
טנתערבו בעפר  תש קארץ ויפרה וירבה כל הגופים בלי מום	mishnah.Mikvaot.3	2	midrash.Pirkei_DeRabbi_Eliezer.34	2
ימיד רעשה הארץ ומתרים מתזעזעים והקברות פותחים	midrash.Midrash_Tehillim.107	1	yerushalmi.Nedarim.42	1
והושע ײ באם ההוא  כת ﭏ אמונה ואין עול צדיק וג  כשם	midrash.Sifrei_Devarim.304	2	midrash.Sifrei_Devarim.307	1
שהמקום משלם שכר טוב לצדיקים שעושין מצות גדולות	bavli.Berakhot.7	2	midrash.Sifrei_Devarim.304	2
בעולם הזה לעוום הבא כך משלם המקום לרשעים על מצות קלות	midrash.Sifrei_Devarim.307	4	midrash.Sifrei_Devarim.304	2
שעושין בשלם הזה  ואין עול כשם שנפרע המקום מן הרשעים	midrash.Sifrei_Devarim.307	4	bavli.Berakhot.7	2
על עבירה קלה בעולם הזה כך המקום נפרע מן הצדיקים על עביר	midrash.Sifrei_Devarim.307	4	bavli.Taanit.21	3
אילם דזד כדי שיזכו לעולם הבא  ואל מעונתם ירביצון	bavli.Taanit.21	3	bavli.Avodah_Zarah.7	2
פרא ביק שאין לו מדור לפי כבודו  יצא אדם לפעלו	bavli.Bava_Metzia.166	5	bavli.Shabbat.303	2
המרי קם שכרם  ולעבודתם עדי ערב במי שהשלים	bavli.Bava_Metzia.166	9	bavli.Shabbat.303	2
לר אומ שעיסק בתורה ובמצות עד יום מותו	bavli.Bava_Metzia.166	8	bavli.Shabbat.303	2
הם הםוחי  איאן הנפש יוצאה עד שנראה השכנ	bavli.Bava_Metzia.166	4	midrash.Bereishit_Rabbah.72	1
רע ת חוזרות ונאספות איש איש אל דור	midrash.Pirkei_DeRabbi_Eliezer.34	2	yerushalmi.Yevamot.88	1
ף אל עמי  הצדיקים עם הצדיקים	midrash.Pirkei_DeRabbi_Eliezer.34	4	yerushalmi.Yevamot.88	1
והרשערא שכך אמ המקום לאוברהם אכינו ואתה	midrash.Pirkei_DeRabbi_Eliezer.34	4	yerushalmi.Yevamot.88	1
תבי וכי נפש יוצאה מן הג יוא שלום אלא	midrash.Pirkei_DeRabbi_Eliezer.34	3	tosefta.Shekalim.1	1
שהים וםן אותם ברוך בואך בשלם לא גורך	midrash.Pirkei_DeRabbi_Eliezer.34	2	midrash.Bemidbar_Rabbah.8	1
מפי פי ליו גוריך לר רוחות ונשמות כלוכי היין הרה היא	midrash.Bemidbar_Rabbah.8	1	bavli.Sotah.92	1
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
בזני מוסרן למליוך ששמו דומה לשמר אותן מתים ומתגלגלין	yerushalmi.Ketubot.11	1	bavli.Pesachim.137	1
עמן ושטיו בעולם עד שיתמלאו שנותם  אר יוחנ מניין	bavli.Yevamot.6	1	yerushalmi.Ketubot.11	1
לנשמות של מתים שמספרות דו עם זו  שנ ויאמר ײ אלי	minor_tractate.Avot_D'Rabbi_Natan.15	1	bavli.Shabbat.273	1
את הארץ אשר נשבעתי לאבותיך לאברהם ליצחק וליעקב לאמר	yerushalmi.Berakhot.30	2	bavli.Berakhot.36	2
אל המקום למשה לך ואמור להם לאברהם ליצחק וליעקב שבועה	bavli.Berakhot.36	5	yerushalmi.Berakhot.30	2
שנשבעתי להם קיימתי לבניהם  ו והפרחון פי בערך חטף כי רוח	bavli.Berakhot.36	9	midrash.Bemidbar_Rabbah.23	4
מלפני יעטף פי רוח ונשמות לפני יחלקו לגופות הנלדים  ובחלק	bavli.Berakhot.36	7	midrash.Bemidbar_Rabbah.23	4
מי יפתה את אחאב רוחו של נבות לפי שהרג אתנבות בלא דין	midrash.Bemidbar_Rabbah.23	2	midrash.Midrash_Aggadah.Genesis.1.26	2
ובלא ענן היה רוחו מחזר לפתותו ולהפילו וכתי צא ממחיצתי זה	midrash.Midrash_Aggadah.Genesis.1.26	2	bavli.Avodah_Zarah.9	1
רוחו של בבות שנקם כעסו על אחאב ויצא ממחיצתו של מקום	midrash.Midrash_Aggadah.Genesis.1.26	2	bavli.Shabbat.298	2
שנ דובר שקרים לא יכון נגד ײ  ר מני בריה דר יונה הוה	bavli.Chagigah.28	3	bavli.Sotah.83	2
מצערי ליה ביה נשיאה אזל אשתטח אמערתא דאכזה	bavli.Chagigah.28	3	bavli.Sotah.83	2
אמא חד הוה חלפי להתם אבקוט כרעי דסוסוותהו ער דקבלו על	bavli.Taanit.46	6	bavli.Chagigah.28	3
עליה דלא מצערו ליה  כת כי החיים אדעים שימותו והמתי	bavli.Taanit.46	7	bavli.Nedarim.78	1
אינם יודעים מאומה ודריש התם כצדיקי ורשעים	bavli.Taanit.46	7	yerushalmi.Berakhot.30	2
מעשה בחסיד אחד שנתו דצר לעני בערב ראש רשנה בשני	bavli.Berakhot.36	3	yerushalmi.Berakhot.30	2
בצרות והקניטתו אשתו ש והלך ולן בבית הקברות י	bavli.Berakhot.36	7	minor_tractate.Avot_D'Rabbi_Natan.3	3
שמע שני רוחות שמספרות זו עם זו אמ לה חברתי בואי ונשוט	bavli.Berakhot.36	11	minor_tractate.Avot_D'Rabbi_Natan.3	7
בעולם  אמ לה אינני יכולה שאבי מכוסה במחצלת של קנים אלא	bavli.Berakhot.36	10	minor_tractate.Avot_D'Rabbi_Natan.3	7
לכי את ומה שתשמעי בואי ותספרי לי הלכה ושמעה ואמרה	bavli.Berakhot.36	11	minor_tractate.Avot_D'Rabbi_Natan.3	8
שמעתי מאחורי הפרגוד שכל הזורע בזריעה ראשונה ברד	bavli.Berakhot.36	7	minor_tractate.Avot_D'Rabbi_Natan.3	4
מלקה  מה עשה אותו האיש זרע בשנייה  וכן עשה בשנה שניי	bavli.Berakhot.36	3	minor_tractate.Avot_D'Rabbi_Natan.3	3
ובשלישית נתגלה הדבר ואמ חברתי דברים שבני לבצך נשמע	bavli.Berakhot.36	3	minor_tractate.Tractate_Derekh_Eretz_Rabbah.5	2
בין החיים אלמא דמתים יודעים עתידות  מעשה בועירי	bavli.Berakhot.36	3	minor_tractate.Tractate_Derekh_Eretz_Rabbah.5	2
ראפקיד זודיה גבי אושפיזכניה עד דיותי ואזיל	bavli.Berakhot.36	4	midrash.Sifrei_Devarim.306	1
לבי רב שכיבא אושפי זכניה אזל בתריה לבית הקברות אל זוזי	bavli.Berakhot.36	3	bavli.Kiddushin.94	1
היבא אל שקלינהו מתותיה ענורא דדשא  ועוד מעש	bavli.Berakhot.36	4	mishnah.Oholot.4	1
דאבוה דשמואל הוה מפקדי ליה זוזי דיתמי כי	bavli.Berakhot.36	6	mishnah.Oholot.4	1
וח נפשיה לא הזה שמואל לגביה כי אתא שמואל הזה קרייה	bavli.Berakhot.36	9	midrash.Eichah_Rabbah..1	1
ליה חדי גברא דאכיל זזזי דיתמי אדל שמואל לבית הקברות אמ	bavli.Berakhot.36	9	midrash.Eichah_Rabbah..1	1
אבא היכא אמרו לו המתים טובא אבא איכא אבא בר אבא	bavli.Berakhot.36	5	yerushalmi.Ketubot.12	1
מבוה דשמוול אמר ליה סליק ליה למתבתא דרקיעא  פרשי	bavli.Berakhot.36	3	yerushalmi.Ketubot.12	1
		0		0
שנגלו לו כאילו הם מקבריהם יושבים בע גולה חזייה שמואל	minor_tractate.Avot_D'Rabbi_Natan.6	1	bavli.Berakhot.36	1
ללוי שהיה חברו דיתיב אבראי פי חוץ לישיבה של שאר מתים	bavli.Pesachim.94	1	bavli.Yevamot.242	1
אל מאי טעמ לא סליק אל כל הנך שני דלא עילת למתינתא דר	bavli.Kiddushin.145	1	bavli.Nedarim.161	1
אפס כדאי בכתובו פ הנושא  חזייה דהוה בכי וחייך  אבוה דשמו	bavli.Nedarim.161	1	bavli.Berakhot.127	1
אל מאיטעמ בכית אל דמטא זימנך למיתה ומאי טעמ חייכת	bavli.Kiddushin.145	1	bavli.Nedarim.161	1
דחשיבת כולי האי בעלמא  וזוזי דיתמי זיל שקלינהו כו	yerushalmi.Shabbat.30	1	bavli.Berakhot.10	1
מה היא הנפש ברכי נפשי אתיײי אמ דוד הנפש שנתת	yerushalmi.Shabbat.30	1	tosefta.Zevahim.8	1
בי אין אדם יודע מקומה ואין אדם יודע	midrash.Midrash_Tehillim.103	2	yerushalmi.Gittin.68	1
מקומו של עולם ואפי חיות הקדש שטוענות את כסאו או ברוך	midrash.Midrash_Tehillim.103	4	bavli.Bava_Batra.261	1
כבוד ײ ממקומו  תנא נפש שהיא יחידה שאין אדם ידע את	midrash.Midrash_Tehillim.103	3	midrash.Bereishit_Rabbah.65	2
מקומה ותקלם למקום שהוא יחיד ואין אדם אדע את מקומו	bavli.Pesachim.174	2	bavli.Gittin.33	2
ביעשה באדם אחד ששאל את רג באיזה מקום ﭏהיבם	bavli.Pesachim.174	2	bavli.Gittin.33	2
כתוו אל איני יודע  אל זו היא תפלתכם וחכמתכם	midrash.Midrash_Tehillim.103	2	bavli.Meilah.41	1
שאתם מתפללין לפניו בכל אם ואם ואין אתם יודעין את מקומו אל	midrash.Midrash_Tehillim.103	9	mishnah.Niddah.4	1
זה דבר ששאלת רחוק ממנו ג אלפים וה מאות שנה מהלך אדם	midrash.Midrash_Tehillim.103	10	midrash.Sifrei_Bamidbar.69	2
ביעני  אבל או לך דבר שהוא אצלך באם ובלילה אמור לי באיזה	midrash.Midrash_Tehillim.103	7	midrash.Sifrei_Bamidbar.69	2
מקום הוא וזה הנפש שהוא נתונה בגופך ואין אתה יודע היכן	midrash.Midrash_Tehillim.103	4	midrash.Sifrei_Bamidbar.69	2
היא אל איני אדע אל רג תיפח נפשיה דההוא גברא  ומה נפש	midrash.Midrash_Tehillim.103	3	bavli.Bava_Metzia.171	2
שהיא איצלך אמם ולילה איו אתה יודע היכן היא הק על אחת	yerushalmi.Yevamot.156	2	bavli.Sanhedrin.12	2
כמה וכמה אל אכ יפה אנו עושין שאנו משתחוים למעשה ידינן	midrash.Midrash_Tehillim.37	2	bavli.Bava_Metzia.171	2
שבכל שנה אנו רואים אותו  אל קג תיפח נפשך מעשה ידיכם	midrash.Midrash_Tehillim.37	2	bavli.Chagigah.53	2
אתם רואים אותם זהם אינם רואים אתכם והק הוא רואה אותנו	midrash.Midrash_Tehillim.103	3	bavli.Sanhedrin.109	1
ואין אנחנו יכולא לראותו מפני כבודו דכ כי לא יראני האדם וחי	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
שאל אנטונונוס את ר גמ ונשמה יכוליו ליפטר מיום הדין	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
גוף או מה שחטאתי על ידי הנשמה שמיום שפרשה	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
ממני לא עשיתי מאומה הריני מוטל כאבן בקבר  ונשמה יאמר	bavli.Sanhedrin.181	5	yerushalmi.Nazir.40	2
גוף חטא שמיום שנפרדתי ממנן אני הייתי פורח באויר כצפור	bavli.Sanhedrin.181	7	yerushalmi.Nazir.40	2
אל ר יומשול לך משל למה הדבר דומה למלך בשר ודם שהיה לו	bavli.Sanhedrin.181	6	bavli.Ketubot.19	3
פרדס נאה והושיב בו שני שומרין אחד חגר ואחד סומא  אם	bavli.Sanhedrin.182	5	bavli.Sanhedrin.181	4
אחד אמ חגד לסומא בכורות נאות אני רואה בפרדס בא ונרכב	bavli.Sanhedrin.182	10	midrash.Vayikra_Rabbah.4	5
עליך ונבקש ונביאם ובוכלם רכב חגר על הסומא והביאום ואכלום	bavli.Sanhedrin.182	14	midrash.Vayikra_Rabbah.4	5
לימים ביא המלך אמ לתם בכורות נאות היכן הם ענה חגר כלום	bavli.Sanhedrin.182	12	midrash.Vayikra_Rabbah.4	5
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
יש לי רגלים  וכן הסומא כלום יש לי עינים מה עשה הרכיב חגר על	bavli.Sanhedrin.182	13	midrash.Vayikra_Rabbah.4	3
הסומא ודן אותם כאחד  כך יעשה המקום ליום הדין מביא הנשמ	bavli.Sanhedrin.182	12	midrash.Vayikra_Rabbah.4	3
וזורק בתוך הגוף ודן אותם שנ יקרא אל השמים מעל זו נשמה	bavli.Sanhedrin.182	14	midrash.Vayikra_Rabbah.4	4
ואל הארץ לדין עמו זה הגוף  אל תשכח כל גמוליו  כך אמ	bavli.Sanhedrin.182	13	midrash.Sifrei_Devarim.306	3
דוד לפני המקום  רבונו של עולם כבוד גדול עשית לי שעשי	bavli.Sanhedrin.182	11	midrash.Sifrei_Devarim.306	3
לאמי דדים במקום בינה פי סמוך ללב  דא שלא יינק במקום הטנופת	bavli.Berakhot.19	6	midrash.Midrash_Tehillim.103	5
פי כמ שעשית לבהמה  ר שמעון בן פזי הוה מסדר אגדתא ק	bavli.Berakhot.19	5	midrash.Midrash_Tehillim.103	3
קמיה דר יהושו בן לוי ואמ מאי דכ וכל קרבי את	bavli.Berakhot.19	6	midrash.Midrash_Tehillim.103	3
שם קדשו  בא וראה שלא כמדת הק מדת בשר ודם  אדם צר צורה	bavli.Berakhot.19	6	bavli.Niddah.61	4
על גבי כותל אינו יכול להטיל בו רוח ונשמה קריביים ובני מעיים  אבל	bavli.Berakhot.19	10	bavli.Megillah.27	9
המקום צר צורה בתוך צורה ונותן בה רוח ונשמה קריבים ובני מעיי	bavli.Megillah.27	15	bavli.Berakhot.19	13
והיינו דאמ חנה אין צור כﭏהינו אין צייר כﭏהינו  הני חמשה	bavli.Berakhot.19	16	bavli.Megillah.27	16
ברכי נפשי כנגד המקום שיש בו חמשה דברים מלא כל העול	bavli.Berakhot.19	14	bavli.Megillah.27	9
וכן הנשמה מלא הגוף  המקום רואה ואינו נראה אף הנשמה רואה	bavli.Berakhot.19	11	bavli.Megillah.27	3
ואינו נראה  המקום זן את כל העולם אף הנשמה זנה את הגוף  המק	bavli.Berakhot.19	11	minor_tractate.Avot_D'Rabbi_Natan.40	2
המקום טהור והנשמה טהורה יושב בחדרי חדרים אף הנשמה  ת	bavli.Berakhot.19	12	minor_tractate.Avot_D'Rabbi_Natan.40	2
תבא נשמה שיש בו ה דברים ותשבח להקבה שיש בו ה דברים אי	bavli.Berakhot.19	8	midrash.Sifrei_Devarim.333	2
אילו  כל המסתכל באילו ארבעה דברים רתוי הוא כאילו	bavli.Berakhot.19	3	midrash.Sifrei_Devarim.333	2
לא בא לעולם  ואילו הן מה למטה ומה למעלה מה לפנים	yerushalmi.Chagigah.15	3	bavli.Nedarim.28	2
מה לאחור פי רתוי כמ ראוי וטוב ממנו הנפל כך פי בערוך  ורשי	bavli.Tamid.63	3	yerushalmi.Chagigah.15	3
פי יפה וטוב היה לו שלא בא לעולם  מה למעלה מן השמים כדכתי	mishnah.Chagigah.2	4	bavli.Chagigah.22	4
בספר בן סירא במופלא ממך אל תדרוש ובמכוסה ממך אל תחקור	bavli.Chagigah.25	8	midrash.Bereishit_Rabbah.8	3
במה שהורשת התבונן אין חקר בנסתרות  במופלא ממך זה שלא	bavli.Chagigah.25	12	mishnah.Chagigah.2	3
רצה המקום לגלות מה לך לחקור  במה שהורשת במעשה דרך א	bavli.Chagigah.25	13	midrash.Bereishit_Rabbah.8	3
ארץ ובתלמוד תורה ובמעשה בראשית התבונן  מה לפנים חוץ	bavli.Chagigah.25	3	midrash.Sifrei_Devarim.303	1
למחיצת הקרקע למזרח ולצפון ולדרום  ומה לאחור למערב  ושמעת	midrash.Sifrei_Devarim.188	1	tosefta.Shabbat.18	1
עוד רתוי כמ בני אהרן הנותרים  ודריש בתכ ר אליעז או ראויים היו	bavli.Sotah.46	1	tosefta.Shabbat.18	1
לישרף אלא שריתה הכתו לאהרן וזהו לרחמים כך פי הערוך כלומר	midrash.Bemidbar_Rabbah.3	1	bavli.Sotah.46	1
מרוחם היה  וכן רתוי שלא בא לעולם כלומ מרוחם היה אם לא בא לנ	midrash.Bemidbar_Rabbah.3	1	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..15	1
לעולם תנו רבנן שלשה הובאו לדין לפני ה	bavli.Pesachim.226	1	midrash.Bemidbar_Rabbah.3	1
המקום ואילו הן עני ועשיר ורשע	bavli.Pesachim.226	1	midrash.Sifrei_Devarim.106	1
או לעני למה לא עסקת בתורה אל טרוד היה במזונותי או לו כלום היית	bavli.Yoma.70	4	bavli.Pesachim.226	1
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
עני יותר מהילל הזקן  אמרו עליו על הילל הזקן שבכל יום ויום היה	bavli.Yoma.70	9	bavli.Zevachim.157	2
משתכר בשני טרפקיעין פי מיני מטבע  חצי נותן לשומר בית ה	bavli.Yoma.70	11	bavli.Zevachim.157	2
המדרש וחצי האחר מתפרנס הוא ובני ביתו  פעם אחת לא מו	bavli.Yoma.70	9	bavli.Zevachim.157	2
מצא להשתכר ולא הניחו שומר בית המדרש ליכנס עלה לגג נתלה	bavli.Yoma.70	10	bavli.Shabbat.297	1
בלילה וישב על גבי ארובה כדי שישמע דברי ﭏהים חיים מפי שמעי	bavli.Yoma.70	13	bavli.Eruvin.26	2
ואבטליון ואותו היום ערב שבת היה ותקופת טבת ירד עליו השלג	bavli.Yoma.70	19	bavli.Eruvin.26	2
כיון שעלה עמוד השחר אמ שמעיה לאבטליון אבטליון אחי בכל יום	bavli.Yoma.70	17	bavli.Eruvin.26	2
היה מאיר הבית והיום אפל הציצו עיניו וראה דמות אדם בארובה	bavli.Yoma.70	14	bavli.Shabbat.175	2
עלו ומצאו עליו רום ג אמות שלג  פרקוהו ורחצוהו וסכוהו והוש	bavli.Yoma.70	15	yerushalmi.Berakhot.1	2
והושיבוהו כנגד המדורה אמרו כגון זה ראוי לחלל עליו השבת	bavli.Yoma.70	13	yerushalmi.Yoma.82	1
ואל תתמה מזה אמרו עליו על ר עקיבא שבכל יום ויום היה מביא	bavli.Yoma.70	10	minor_tractate.Avot_D'Rabbi_Natan.6	2
חבילה של קש חציו מוכר וחציו מתקשט בו  פעם אחד עמדו	minor_tractate.Avot_D'Rabbi_Natan.6	7	bavli.Yoma.70	5
עליו שכיניו ואמרו לו עקיבא אבדתנו בעשן אבל מכור אותו לנו	minor_tractate.Avot_D'Rabbi_Natan.6	12	bavli.Yoma.70	2
וטול בדמיו שמן והדלק הנר ושנה לאור הנר  אמ להם הרבה סי	minor_tractate.Avot_D'Rabbi_Natan.6	11	bavli.Menachot.170	1
סיפוקין אני מסתפק מהם אחד שאשנה לאורו ואחד שאתחמם	minor_tractate.Avot_D'Rabbi_Natan.6	8	bavli.Menachot.170	1
בהם ואחד שאינו מניח לי לישן  ועתיד ר עקיבא לחייב כל עניי	minor_tractate.Avot_D'Rabbi_Natan.6	4	midrash.Shemot_Rabbah.18	1
ישר לעתיד בדין שהיה בתחלה עני מדולדל  ואם תאמר שלא הי	minor_tractate.Avot_D'Rabbi_Natan.6	3	midrash.Shemot_Rabbah.18	1
לו טיפול בנים ובנות היו לו והיה מפרנסם  ובן מ שנה היה כשהלך	minor_tractate.Avot_D'Rabbi_Natan.6	2	midrash.Shemot_Rabbah.18	1
ללמוד ולסוף שש עשרה שנה לימד תורה ברבים  ואמרו לא נפ	minor_tractate.Avot_D'Rabbi_Natan.6	5	bavli.Menachot.64	1
נפטר מן העולם עד שהיו לו שלחנות של כסף וזהב  ואשתו הית	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Sifrei_Devarim.340	2
יוצאת בקורקסין ובעיר של זהב ובמילת ובבגדי צבעונין ובכלי	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Sifrei_Devarim.340	2
פשתן מצויצין  אמרו לו בניו ובנותיו ביישתנו במה שאתה עוש	midrash.Sifrei_Devarim.340	2	yerushalmi.Shabbat.30	1
לאמנו כל הכבוד הזה אמ להם מעט הוא הכבוד שהרבה נצט	minor_tractate.Avot_D'Rabbi_Natan.15	1	mishnah.Shevuot.1	1
נצטערה עמי בתורה כדאי ביבמות פ הבא על יבמתו  שנים עשר	minor_tractate.Avot_D'Rabbi_Natan.15	1	mishnah.Shevuot.1	1
זוגות תלמידי חכמי היו לו לר עקיבא מתלמידיו מגבת עד אנט	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אנטיפרס מעשה בר אליעז בן הורקנוס שהניח	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אביו ואמו עניים וברח לירושלם ולא נטל בידו לא	yerushalmi.Sukkah.2	2	bavli.Sanhedrin.65	2
ככר לא מנה ולא כלום אלא נכנס בירושלים כעני בפתח  ובא לפני	bavli.Sanhedrin.65	2	midrash.Sifrei_Devarim.117	1
רבן יוחנ בן זכאי וישב ולמד תורה שם שתים או שלש שנים  בא	bavli.Beitzah.9	2	yerushalmi.Orlah.9	2
לשאול לתלמידים והיה מריחים ריח פיו סרוח והיו מטמינים מ	bavli.Beitzah.9	2	yerushalmi.Orlah.9	2
ממנו ובורחים ולא היו או לו דבר עד שבאו לפני רבן יוחנ בן זכאי	bavli.Beitzah.9	4	bavli.Eruvin.94	2
והבין שאין ריח זה אלא מרעב שלא היה לו לאכול  אמ רבן יוחנ בן	bavli.Beitzah.9	3	bavli.Eruvin.94	2
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
וכאי בדקו אם הוא רעב ואם אכל כלום ותדעו את עסקו של	bavli.Beitzah.9	4	bavli.Eruvin.94	2
תלמיד זה בדקו ומצאו את פונדוק אחד אכסנאי שלו ואמ יש	bavli.Beitzah.9	2	bavli.Niddah.121	1
באן שק אחד הראה לנו מיד הביאו לפניהם ופתחו אותו מלא	tosefta.Sheviit.3	1	bavli.Niddah.121	1
עפר שהיה ראשו נתון בתוכו ומוצין ואוכל ממנו ומצאו שם	tosefta.Sheviit.3	1	bavli.Niddah.121	1
שני נבלים שהיו מלאים מים ואומיין הוא הלכו ואמרו לרבן אח	midrash.Bemidbar_Rabbah.4	1	tosefta.Menahot.11	1
והיה תמיה בדבר וראה צדקה גדולה שהיה ביד אותו אליעזר	midrash.Bemidbar_Rabbah.4	1	bavli.Nedarim.62	1
שלא תבע משום אדם  באותו שעה קבעוהו מזון הרבה עד שנ	bavli.Yoma.84	1	bavli.Nedarim.42	1
שנתרפא מריח פיו ועשה לפניו עשרים שנה בדאי בריש פ ר	bavli.Yoma.84	1	bavli.Nedarim.42	1
אליעזר  עשיר כשיבא לדין יאמרו לו מפני מה לא	bavli.Nedarim.42	1	yerushalmi.Shevuot.26	1
עסקת בתורה או עשיר הייתי וטרוד בנכסי או לו	bavli.Yoma.70	8	bavli.Sotah.41	2
כלום היית עשיר אתר מר אליעזר בן חרסום שהניח לו אבין	bavli.Yoma.70	13	bavli.Sotah.41	2
אלף עירות ביבשה וכנגדם אלף ספנות בים ולאהלך לראותם	bavli.Yoma.70	16	bavli.Eruvin.171	2
מעולם וישב ועסק בתורה כל ימין  רשע או לו מפני	bavli.Yoma.70	10	bavli.Eruvin.171	2
מה לא עסקת בתורה או בחזר נאה הייתי וטרוד	bavli.Yoma.70	10	bavli.Eruvin.171	2
ביצרי הייתי או לו כלום היית טרוד ונאה ביצרך אתר מיסף	bavli.Yoma.70	8	bavli.Sotah.41	2
הצדיק ומר יוחנ ומר יובהו ומיעקב אבינו וכלהן כדאית בכב	bavli.Yoma.70	7	bavli.Sotah.41	2
מציעא פ השוכר את הפועלים ובברכו פק  כת לא ידע אנוש	midrash.Sifrei_Devarim.229	1	bavli.Yoma.70	1
ערכה  אר אלעז לא נתנו פרשאתיו של תורה על הסדר	midrash.Midrash_Tehillim.3	4	bavli.Shevuot.9	3
שאילו נתנו על הסדר כל מי שהיה קורא בהם יכול להחאת	midrash.Midrash_Tehillim.3	5	bavli.Shevuot.9	3
מתים ולעשות מפתים והוא גלוי לפני הק שנ מי כמני יקרא	midrash.Midrash_Tehillim.3	5	bavli.Ketubot.220	1
