מלקה  מה עשה אותו האיש זרע בשנייה  וכן עשה בשנה שניי	bavli.Berakhot.36	3	minor_tractate.Avot_D'Rabbi_Natan.3	3
ובשלישית נתגלה הדבר ואמ חברתי דברים שבני לבצך נשמע	bavli.Berakhot.36	3	midrash.Sifrei_Devarim.306	1
בין החיים אלמא דמתים יודעים עתידות  מעשה בועירי	bavli.Berakhot.36	3	midrash.Sifrei_Devarim.306	1
ראפקיד זודיה גבי אושפיזכניה עד דיותי ואזיל	bavli.Berakhot.36	4	midrash.Sifrei_Devarim.306	1
לבי רב שכיבא אושפי זכניה אזל בתריה לבית הקברות אל זוזי	bavli.Berakhot.36	3	bavli.Kiddushin.94	1
היבא אל שקלינהו מתותיה ענורא דדשא  ועוד מעש	bavli.Berakhot.36	4	mishnah.Oholot.4	1
דאבוה דשמואל הוה מפקדי ליה זוזי דיתמי כי	bavli.Berakhot.36	6	mishnah.Oholot.4	1
וח נפשיה לא הזה שמואל לגביה כי אתא שמואל הזה קרייה	bavli.Berakhot.36	7	midrash.Eichah_Rabbah..1	1
ליה חדי גברא דאכיל זזזי דיתמי אדל שמואל לבית הקברות אמ	bavli.Berakhot.36	7	midrash.Eichah_Rabbah..1	1
אבא היכא אמרו לו המתים טובא אבא איכא אבא בר אבא	bavli.Berakhot.36	4	yerushalmi.Ketubot.12	1
מבוה דשמוול אמר ליה סליק ליה למתבתא דרקיעא  פרשי	bavli.Berakhot.36	3	yerushalmi.Ketubot.12	1
		0		0
שנגלו לו כאילו הם מקבריהם יושבים בע גולה חזייה שמואל	minor_tractate.Avot_D'Rabbi_Natan.6	1	bavli.Berakhot.36	1
ללוי שהיה חברו דיתיב אבראי פי חוץ לישיבה של שאר מתים	bavli.Pesachim.94	1	bavli.Yevamot.242	1
אל מאי טעמ לא סליק אל כל הנך שני דלא עילת למתינתא דר	bavli.Kiddushin.145	1	bavli.Nedarim.161	1
אפס כדאי בכתובו פ הנושא  חזייה דהוה בכי וחייך  אבוה דשמו	bavli.Nedarim.161	1	bavli.Berakhot.127	1
אל מאיטעמ בכית אל דמטא זימנך למיתה ומאי טעמ חייכת	bavli.Kiddushin.145	1	bavli.Nedarim.161	1
דחשיבת כולי האי בעלמא  וזוזי דיתמי זיל שקלינהו כו	yerushalmi.Shabbat.30	1	bavli.Berakhot.10	1
מה היא הנפש ברכי נפשי אתיײי אמ דוד הנפש שנתת	yerushalmi.Shabbat.30	1	tosefta.Zevahim.8	1
בי אין אדם יודע מקומה ואין אדם יודע	midrash.Midrash_Tehillim.103	2	yerushalmi.Ketubot.63	1
מקומו של עולם ואפי חיות הקדש שטוענות את כסאו או ברוך	midrash.Midrash_Tehillim.103	4	bavli.Bava_Batra.261	1
כבוד ײ ממקומו  תנא נפש שהיא יחידה שאין אדם ידע את	midrash.Midrash_Tehillim.103	3	midrash.Midrash_Tanchuma_Buber.Vayakhel.1	2
מקומה ותקלם למקום שהוא יחיד ואין אדם אדע את מקומו	bavli.Gittin.33	2	midrash.Midrash_Tanchuma_Buber.Shemot.14	2
ביעשה באדם אחד ששאל את רג באיזה מקום ﭏהיבם	midrash.Midrash_Tanchuma_Buber.Tazria.7	2	bavli.Gittin.33	2
כתוו אל איני יודע  אל זו היא תפלתכם וחכמתכם	midrash.Midrash_Tanchuma_Buber.Tazria.7	2	midrash.Midrash_Tehillim.103	2
שאתם מתפללין לפניו בכל אם ואם ואין אתם יודעין את מקומו אל	midrash.Midrash_Tehillim.103	7	mishnah.Niddah.4	1
זה דבר ששאלת רחוק ממנו ג אלפים וה מאות שנה מהלך אדם	midrash.Midrash_Tehillim.103	8	midrash.Sifrei_Bamidbar.69	2
ביעני  אבל או לך דבר שהוא אצלך באם ובלילה אמור לי באיזה	midrash.Midrash_Tehillim.103	5	midrash.Sifrei_Bamidbar.69	2
מקום הוא וזה הנפש שהוא נתונה בגופך ואין אתה יודע היכן	midrash.Midrash_Tehillim.103	3	midrash.Sifrei_Bamidbar.69	2
היא אל איני אדע אל רג תיפח נפשיה דההוא גברא  ומה נפש	bavli.Bava_Metzia.171	2	midrash.Midrash_Tehillim.103	2
שהיא איצלך אמם ולילה איו אתה יודע היכן היא הק על אחת	midrash.Midrash_Tanchuma.Mishpatim.6	2	midrash.Midrash_Tanchuma.Beshalach.20	2
כמה וכמה אל אכ יפה אנו עושין שאנו משתחוים למעשה ידינן	bavli.Bava_Metzia.171	2	midrash.Midrash_Tanchuma.Bamidbar.25	2
שבכל שנה אנו רואים אותו  אל קג תיפח נפשך מעשה ידיכם	midrash.Midrash_Tanchuma.Bamidbar.25	2	midrash.Midrash_Tanchuma_Buber.Bamidbar.31	2
אתם רואים אותם זהם אינם רואים אתכם והק הוא רואה אותנו	midrash.Midrash_Tehillim.103	3	midrash.Midrash_Tanchuma_Buber.Bereshit.36	1
ואין אנחנו יכולא לראותו מפני כבודו דכ כי לא יראני האדם וחי	midrash.Midrash_Tanchuma_Buber.Shoftim.8	3	midrash.Sifrei_Bamidbar.103	3
שאל אנטונונוס את ר גמ ונשמה יכוליו ליפטר מיום הדין	midrash.Midrash_Tanchuma_Buber.Shoftim.8	3	midrash.Sifrei_Bamidbar.103	3
גוף או מה שחטאתי על ידי הנשמה שמיום שפרשה	midrash.Midrash_Tanchuma_Buber.Shoftim.8	3	midrash.Sifrei_Bamidbar.103	3
ממני לא עשיתי מאומה הריני מוטל כאבן בקבר  ונשמה יאמר	bavli.Sanhedrin.181	5	yerushalmi.Nazir.40	2
גוף חטא שמיום שנפרדתי ממנן אני הייתי פורח באויר כצפור	bavli.Sanhedrin.181	7	yerushalmi.Nazir.40	2
אל ר יומשול לך משל למה הדבר דומה למלך בשר ודם שהיה לו	bavli.Sanhedrin.181	6	bavli.Ketubot.19	2
פרדס נאה והושיב בו שני שומרין אחד חגר ואחד סומא  אם	midrash.Midrash_Tanchuma_Buber.Vayikra.12	4	bavli.Sanhedrin.181	4
אחד אמ חגד לסומא בכורות נאות אני רואה בפרדס בא ונרכב	midrash.Midrash_Tanchuma_Buber.Vayikra.12	9	bavli.Sanhedrin.182	9
עליך ונבקש ונביאם ובוכלם רכב חגר על הסומא והביאום ואכלום	midrash.Midrash_Tanchuma_Buber.Vayikra.12	12	bavli.Sanhedrin.182	12
לימים ביא המלך אמ לתם בכורות נאות היכן הם ענה חגר כלום	bavli.Sanhedrin.182	11	midrash.Midrash_Tanchuma_Buber.Vayikra.12	9
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
יש לי רגלים  וכן הסומא כלום יש לי עינים מה עשה הרכיב חגר על	bavli.Sanhedrin.182	11	midrash.Midrash_Tanchuma_Buber.Vayikra.12	9
הסומא ודן אותם כאחד  כך יעשה המקום ליום הדין מביא הנשמ	bavli.Sanhedrin.182	10	midrash.Midrash_Tanchuma_Buber.Vayikra.12	9
וזורק בתוך הגוף ודן אותם שנ יקרא אל השמים מעל זו נשמה	midrash.Midrash_Tanchuma_Buber.Vayikra.12	12	bavli.Sanhedrin.182	11
ואל הארץ לדין עמו זה הגוף  אל תשכח כל גמוליו  כך אמ	midrash.Midrash_Tanchuma_Buber.Vayikra.12	12	bavli.Sanhedrin.182	12
דוד לפני המקום  רבונו של עולם כבוד גדול עשית לי שעשי	midrash.Midrash_Tanchuma_Buber.Vayikra.12	10	bavli.Sanhedrin.182	10
לאמי דדים במקום בינה פי סמוך ללב  דא שלא יינק במקום הטנופת	bavli.Berakhot.19	6	midrash.Midrash_Tehillim.103	6
פי כמ שעשית לבהמה  ר שמעון בן פזי הוה מסדר אגדתא ק	bavli.Berakhot.19	3	midrash.Midrash_Tehillim.103	3
קמיה דר יהושו בן לוי ואמ מאי דכ וכל קרבי את	bavli.Berakhot.19	4	midrash.Midrash_Tehillim.103	3
שם קדשו  בא וראה שלא כמדת הק מדת בשר ודם  אדם צר צורה	bavli.Berakhot.19	4	bavli.Niddah.61	3
על גבי כותל אינו יכול להטיל בו רוח ונשמה קריביים ובני מעיים  אבל	bavli.Berakhot.19	9	bavli.Megillah.27	8
המקום צר צורה בתוך צורה ונותן בה רוח ונשמה קריבים ובני מעיי	bavli.Megillah.27	13	bavli.Berakhot.19	10
והיינו דאמ חנה אין צור כﭏהינו אין צייר כﭏהינו  הני חמשה	bavli.Megillah.27	12	bavli.Berakhot.19	9
ברכי נפשי כנגד המקום שיש בו חמשה דברים מלא כל העול	bavli.Berakhot.19	8	midrash.Midrash_Tanchuma.Tazria.2	7
וכן הנשמה מלא הגוף  המקום רואה ואינו נראה אף הנשמה רואה	bavli.Berakhot.19	6	midrash.Midrash_Tanchuma_Buber.Tazria.3	4
ואינו נראה  המקום זן את כל העולם אף הנשמה זנה את הגוף  המק	bavli.Berakhot.19	10	minor_tractate.Avot_D'Rabbi_Natan.40	2
המקום טהור והנשמה טהורה יושב בחדרי חדרים אף הנשמה  ת	bavli.Berakhot.19	11	minor_tractate.Avot_D'Rabbi_Natan.40	2
תבא נשמה שיש בו ה דברים ותשבח להקבה שיש בו ה דברים אי	bavli.Berakhot.19	8	bavli.Nedarim.28	2
אילו  כל המסתכל באילו ארבעה דברים רתוי הוא כאילו	bavli.Berakhot.19	3	midrash.Sifrei_Devarim.333	2
לא בא לעולם  ואילו הן מה למטה ומה למעלה מה לפנים	yerushalmi.Chagigah.15	3	bavli.Nedarim.28	2
מה לאחור פי רתוי כמ ראוי וטוב ממנו הנפל כך פי בערוך  ורשי	bavli.Tamid.63	3	yerushalmi.Chagigah.15	3
פי יפה וטוב היה לו שלא בא לעולם  מה למעלה מן השמים כדכתי	bavli.Chagigah.22	4	bavli.Tamid.63	3
בספר בן סירא במופלא ממך אל תדרוש ובמכוסה ממך אל תחקור	bavli.Chagigah.25	8	midrash.Bereishit_Rabbah.8	3
במה שהורשת התבונן אין חקר בנסתרות  במופלא ממך זה שלא	bavli.Chagigah.25	12	midrash.Bereishit_Rabbah.8	3
רצה המקום לגלות מה לך לחקור  במה שהורשת במעשה דרך א	bavli.Chagigah.25	13	midrash.Bereishit_Rabbah.8	3
ארץ ובתלמוד תורה ובמעשה בראשית התבונן  מה לפנים חוץ	bavli.Chagigah.25	3	midrash.Sifrei_Devarim.289	1
למחיצת הקרקע למזרח ולצפון ולדרום  ומה לאחור למערב  ושמעת	midrash.Sifrei_Devarim.188	1	tosefta.Shabbat.18	1
עוד רתוי כמ בני אהרן הנותרים  ודריש בתכ ר אליעז או ראויים היו	midrash.Midrash_Tanchuma.Shemot.27	1	midrash.Midrash_Tanchuma_Buber.Sh'lach.15	1
לישרף אלא שריתה הכתו לאהרן וזהו לרחמים כך פי הערוך כלומר	midrash.Midrash_Tanchuma.Shemot.27	1	midrash.Midrash_Tanchuma_Buber.Sh'lach.15	1
מרוחם היה  וכן רתוי שלא בא לעולם כלומ מרוחם היה אם לא בא לנ	midrash.Midrash_Tanchuma_Buber.Sh'lach.15	1	midrash.Midrash_Tanchuma_Buber.Bamidbar.28	1
לעולם תנו רבנן שלשה הובאו לדין לפני ה	bavli.Pesachim.226	1	bavli.Pesachim.83	1
המקום ואילו הן עני ועשיר ורשע	bavli.Pesachim.226	1	midrash.Midrash_Tanchuma_Buber.Behar.5	1
או לעני למה לא עסקת בתורה אל טרוד היה במזונותי או לו כלום היית	bavli.Yoma.70	3	bavli.Pesachim.226	1
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
עני יותר מהילל הזקן  אמרו עליו על הילל הזקן שבכל יום ויום היה	bavli.Yoma.70	8	bavli.Zevachim.157	2
משתכר בשני טרפקיעין פי מיני מטבע  חצי נותן לשומר בית ה	bavli.Yoma.70	11	bavli.Zevachim.157	2
המדרש וחצי האחר מתפרנס הוא ובני ביתו  פעם אחת לא מו	bavli.Yoma.70	9	bavli.Zevachim.157	2
מצא להשתכר ולא הניחו שומר בית המדרש ליכנס עלה לגג נתלה	bavli.Yoma.70	10	midrash.Midrash_Tanchuma_Buber.Re'eh.7	2
בלילה וישב על גבי ארובה כדי שישמע דברי ﭏהים חיים מפי שמעי	bavli.Yoma.70	13	bavli.Eruvin.26	2
ואבטליון ואותו היום ערב שבת היה ותקופת טבת ירד עליו השלג	bavli.Yoma.70	19	bavli.Eruvin.26	2
כיון שעלה עמוד השחר אמ שמעיה לאבטליון אבטליון אחי בכל יום	bavli.Yoma.70	17	bavli.Eruvin.26	2
היה מאיר הבית והיום אפל הציצו עיניו וראה דמות אדם בארובה	bavli.Yoma.70	14	bavli.Shabbat.175	2
עלו ומצאו עליו רום ג אמות שלג  פרקוהו ורחצוהו וסכוהו והוש	bavli.Yoma.70	15	yerushalmi.Berakhot.1	2
והושיבוהו כנגד המדורה אמרו כגון זה ראוי לחלל עליו השבת	bavli.Yoma.70	13	bavli.Yoma.61	1
ואל תתמה מזה אמרו עליו על ר עקיבא שבכל יום ויום היה מביא	bavli.Yoma.70	10	midrash.Midrash_Tanchuma.Bamidbar.18	2
חבילה של קש חציו מוכר וחציו מתקשט בו  פעם אחד עמדו	minor_tractate.Avot_D'Rabbi_Natan.6	7	bavli.Yoma.70	5
עליו שכיניו ואמרו לו עקיבא אבדתנו בעשן אבל מכור אותו לנו	minor_tractate.Avot_D'Rabbi_Natan.6	12	bavli.Yoma.70	2
וטול בדמיו שמן והדלק הנר ושנה לאור הנר  אמ להם הרבה סי	minor_tractate.Avot_D'Rabbi_Natan.6	11	bavli.Menachot.170	1
סיפוקין אני מסתפק מהם אחד שאשנה לאורו ואחד שאתחמם	minor_tractate.Avot_D'Rabbi_Natan.6	8	bavli.Menachot.170	1
בהם ואחד שאינו מניח לי לישן  ועתיד ר עקיבא לחייב כל עניי	minor_tractate.Avot_D'Rabbi_Natan.6	4	midrash.Shemot_Rabbah.18	1
ישר לעתיד בדין שהיה בתחלה עני מדולדל  ואם תאמר שלא הי	minor_tractate.Avot_D'Rabbi_Natan.6	3	midrash.Shemot_Rabbah.18	1
לו טיפול בנים ובנות היו לו והיה מפרנסם  ובן מ שנה היה כשהלך	minor_tractate.Avot_D'Rabbi_Natan.6	2	midrash.Shemot_Rabbah.18	1
ללמוד ולסוף שש עשרה שנה לימד תורה ברבים  ואמרו לא נפ	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Midrash_Tanchuma_Buber.Vayechi.6	2
נפטר מן העולם עד שהיו לו שלחנות של כסף וזהב  ואשתו הית	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Midrash_Tanchuma_Buber.Vayechi.6	2
יוצאת בקורקסין ובעיר של זהב ובמילת ובבגדי צבעונין ובכלי	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Midrash_Tanchuma_Buber.Vayechi.6	2
פשתן מצויצין  אמרו לו בניו ובנותיו ביישתנו במה שאתה עוש	midrash.Midrash_Tanchuma.Yitro.7	1	minor_tractate.Avot_D'Rabbi_Natan.6	1
לאמנו כל הכבוד הזה אמ להם מעט הוא הכבוד שהרבה נצט	mishnah.Shevuot.1	1	yerushalmi.Rosh_Hashanah.1	1
נצטערה עמי בתורה כדאי ביבמות פ הבא על יבמתו  שנים עשר	mishnah.Shevuot.1	1	yerushalmi.Rosh_Hashanah.1	1
זוגות תלמידי חכמי היו לו לר עקיבא מתלמידיו מגבת עד אנט	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אנטיפרס מעשה בר אליעז בן הורקנוס שהניח	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אביו ואמו עניים וברח לירושלם ולא נטל בידו לא	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	3	yerushalmi.Sukkah.2	2
ככר לא מנה ולא כלום אלא נכנס בירושלים כעני בפתח  ובא לפני	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	8	bavli.Sanhedrin.65	2
רבן יוחנ בן זכאי וישב ולמד תורה שם שתים או שלש שנים  בא	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	7	bavli.Beitzah.9	2
לשאול לתלמידים והיה מריחים ריח פיו סרוח והיו מטמינים מ	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	10	bavli.Beitzah.9	2
ממנו ובורחים ולא היו או לו דבר עד שבאו לפני רבן יוחנ בן זכאי	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	6	bavli.Beitzah.9	4
והבין שאין ריח זה אלא מרעב שלא היה לו לאכול  אמ רבן יוחנ בן	midrash.Midrash_Tanchuma_Buber.Lech Lecha.10	6	bavli.Beitzah.9	3
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
שנו אלא באדם אחד ובחדשים ובלבנים ובלבד שאין לו להחליף אב	bavli.Beitzah.9	3	bavli.Shabbat.225	2
יש לו להחליף לא  תבא של בית רג לא היו מקפלין כפלי	bavli.Shabbat.225	8	midrash.Midrash_Tanchuma.Yitro.7	1
לבן שלהם מפני שהין להם להחליף  אמ רב הונ אם	bavli.Shabbat.225	13	tosefta.Shabbat.13	3
יש לו להחליף יחליף ואם לאו ישלשל בבגדו  והא מתחזי כרמות	bavli.Shabbat.225	14	midrash.Midrash_Tanchuma.Bereshit.2	5
כאן דכל אמא לא קעביד והאידנ קעביד לא מתחזי כרמות רוחא	bavli.Shabbat.225	10	midrash.Midrash_Tanchuma.Bereshit.2	5
כת וכבדתו מעשות דרכיך שלא יהיה מלבושך של שבת כמלבושך	bavli.Shabbat.225	11	midrash.Midrash_Tanchuma.Bereshit.2	6
של חול כי הא דר יוחנ הוה קרי למאני מכבדותיו  דרכיך שלא יהא	bavli.Shabbat.225	14	bavli.Berakhot.78	3
הלוכך של שבת כהלוכך של חול  ממצוא חפצך  חפינך אסורים	bavli.Shabbat.225	18	bavli.Shabbat.226	6
חפיני שמים מותרים  ודבר זה שלא יהא דיבורך של שבת כדיבור	bavli.Shabbat.225	13	bavli.Shabbat.226	10
של חול אבל הרהור מותר  הלוכך דשבת כי הא דר זירא אם היה	bavli.Shabbat.226	10	bavli.Shabbat.225	7
מדלג נשבת ופגע באמת המים  אם יכול להניח רגלו ראשונה	bavli.Shabbat.226	13	yerushalmi.Demai.23	1
שתעקר את השנייה מותר ואם לאו אסור שמא יגיעו בגדיו במים	bavli.Shabbat.226	8	yerushalmi.Demai.51	2
ויבא לידי סחיטה  דא משום דפסיעה גסה אסור בשבת ואפי	bavli.Shabbat.226	8	yerushalmi.Demai.51	2
בחול יותר מאמה  דפסיעה בצונית אמה ומאי תקנתיה להדר	yerushalmi.Demai.51	2	mishnah.Eduyot.5	1
בקדושא דבי שמשי  ממצוא חפצך כההיא דעירובין לא	bavli.Berakhot.86	1	bavli.Shabbat.226	1
יטיל אדם בתוך שדהו בשבת לידע מה היא צריכה חפיני שמים	yerushalmi.Bikkurim.20	1	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..20	1
מותרין כגון פוסקין צדקה ומשדכין את התינוקות ליארס שלא	bavli.Shabbat.23	3	yerushalmi.Bikkurim.20	1
יהא דנורך של שבת מקח וממכר וחשבונות  מהרהר מותר כלומ	bavli.Shabbat.23	3	bavli.Shabbat.226	3
יצאה אני צריך להוציא על שדה זו  רב חסדא ורב הונ דאמ	bavli.Shabbat.23	3	bavli.Shabbat.226	3
תרויהו חשבנות של מנוה מותר וכן אר יעקב מפקחין	bavli.Ketubot.9	3	bavli.Bava_Batra.93	2
פיקוח נפש בשבת  ואר אלעז פוסקין צדקה לעניים בשבת  ואר	bavli.Ketubot.9	12	bavli.Shabbat.299	9
אחנ הולכין לבתי כנסיות ולבתי מדרשות לפקח על עסקי רבים בש	bavli.Ketubot.9	17	bavli.Shabbat.299	12
בשבת  ותנא בי מנשה משדכין תצוקות ליארס וללמדו ספר ולל	bavli.Ketubot.9	13	bavli.Shabbat.299	9
וללמדו אומנות  ולקדוש ישר מטבד כגו אנא דשכיחי לן	bavli.Ketubot.9	5	midrash.Midrash_Tanchuma.Bereshit.2	3
בשרא וחמרא במה נשנייה ונכבדיה  אל אי קגיליתו לאקדושי ולא	bavli.Shabbat.237	5	bavli.Berakhot.88	1
ולאקדומי אחרוה  ואי רגילותן לאחר זמן סעודה בחול אקדמיה	bavli.Shabbat.237	5	bavli.Berakhot.88	1
לקדוש ישר מסבד  תבא דבי אליהו לעולם ישכים אדם	bavli.Avodah_Zarah.10	4	bavli.Avodah_Zarah.17	1
להוצאת שבת אעפ  שאר עקיבא עשה שבתך חול	bavli.Avodah_Zarah.10	4	bavli.Pesachim.223	3
ואל תצטרך לבריות אבל עושה הוא לכבוד שבת דבר מועט ומאי	bavli.Pesachim.223	8	bavli.Avodah_Zarah.10	4
דבר מועט  אמ רב פפא כסא דהרסנא  אמ רב חסדא	bavli.Pesachim.223	9	bavli.Pesachim.225	3
לעולם ישכים אדם להוצאת שבת שנ ויהי באום הששי והכי	bavli.Pesachim.223	4	bavli.Shabbat.234	3
יאשר יביאו לאלתר בערב שבת  אר יוחנ כל המענג את השבת	bavli.Shabbat.234	4	bavli.Bava_Batra.120	2
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
נותנין נחלה בלא מצרים שנ אז תתענג על ײ  רב נחמ אמ	bavli.Shabbat.235	7	bavli.Shabbat.234	3
מוצל משעבוד מלכיות  כתי התם על במתי ארץ  כת הכא ואתה	bavli.Shabbat.235	7	bavli.Berakhot.101	2
על במותימן תדרוך  אמ רב יהוד כל המענג את השבת נותנין לו	bavli.Shabbat.236	7	bavli.Shabbat.235	7
משאלות לבו שנ אז תתענג על ײ ויתן לך משאלות לבך  במה	bavli.Shabbat.236	11	bavli.Shabbat.235	4
מענגה אמ רב יהוד בתבשיל שלתרדים זדגים גדולים וראשי	bavli.Shabbat.236	11	bavli.Shabbat.235	4
שומים  אמ רב אפי דבר קטן והוא לכבוד שבת עשאו הרי עונג	bavli.Shabbat.236	7	midrash.Shemot_Rabbah.25	2
מאי היא אמ רב פפא אפי כסא דהרסנא  ולי נר שבמה דמשום	bavli.Shabbat.236	6	bavli.Pesachim.21	1
האי אוכלי שום בערב שבת  אר אסי תהא חלקי ממכניסי שב	bavli.Shabbat.236	5	bavli.Bava_Metzia.212	1
שבת בטבריא וממויני אי שבת בצפורי  פי טבריא ארין עמוקה	bavli.Shabbat.236	2	bavli.Nazir.68	1
ומחשכת מבעוד יום כסבורין שחשיכה  וצפורי אושבת נראש	bavli.Shabbat.236	2	yerushalmi.Sanhedrin.43	1
ההר כצפור ועד שקיעת החמה נרא אור גדול  ר חננא מעטף	midrash.Pesikta_Rabbati.26	1	midrash.Tanna_Debei_Eliyahu_Rabbah.31	1
וקאי אפניא דמעלי שבתא  ואמ באו ונצא לקראת שבת מלכה	bavli.Shabbat.237	8	midrash.Pesikta_Rabbati.26	1
ד ביר ינאי הוה לביש מאני מעליא ומיכסי ואמ בואי כלה בואי	bavli.Shabbat.237	11	bavli.Bava_Kamma.64	3
יכלה  רבה בר רב הונא איקלע לבי רבה נר נחמן קריבו ליה תלתי	bavli.Shabbat.237	15	bavli.Bava_Kamma.64	4
סאין טיחויי  כי הזר אמ מי ידעיתון דאתינ אמ לי מי עדיפת	bavli.Shabbat.237	11	bavli.Chullin.221	3
את משבתא  ר אבא זבן בתליסר יוסתירי פשיטי בישרא	bavli.Shabbat.237	10	bavli.Chullin.221	3
מתליסר טבחי ומשלים להו לצצורא דדשא אל לשמשיה אשור	bavli.Shabbat.237	10	bavli.Chullin.88	3
הייא  כלומ התאשר מהר להכין מנה זו בתוך שאלך להביא אחרת	bavli.Shabbat.237	8	bavli.Chullin.88	3
ב ערבי שבתות ר אבהו אתקנתא דדשא יתיב  ומושיף נורא	bavli.Shabbat.237	3	tosefta.Keilim_Batra.1	1
פי נופח האור לכבוד השנת  רב ענן לביש גונדא  זתנא דני	bavli.Shabbat.237	5	tosefta.Keilim_Batra.1	1
ר ישמעﭏ בגדים שבישל בהם קדירה לרבו  אל ימזוג בו כוס	bavli.Shabbat.237	8	bavli.Shabbat.227	5
לרבו  גונדא כלי שחור שעשוי שלא לטנף בגדיו בבשלו הקזירה	bavli.Shabbat.237	7	bavli.Shabbat.227	5
רב ספרא מחרך רישא  רבא מלח שיבוטא  רב הונ מדליק שרגא	bavli.Shabbat.237	12	bavli.Kiddushin.81	5
רנפפא גדיל פתילתא  רנ חסדא מאליק שרגא פריס סילקא	bavli.Shabbat.237	14	bavli.Kiddushin.81	5
פריס מחתך  רבה ורב יוסף מצלחי ציבי  ר זירא מצתית צתותי	bavli.Shabbat.237	17	bavli.Kiddushin.81	5
