ביעשה באדם אחד ששאל את רג באיזה מקום ﭏהיבם	bavli.Pesachim.174	2	bavli.Gittin.33	2
כתוו אל איני יודע  אל זו היא תפלתכם וחכמתכם	midrash.Midrash_Tehillim.103	2	bavli.Meilah.41	1
שאתם מתפללין לפניו בכל אם ואם ואין אתם יודעין את מקומו אל	midrash.Midrash_Tehillim.103	9	mishnah.Niddah.4	1
זה דבר ששאלת רחוק ממנו ג אלפים וה מאות שנה מהלך אדם	midrash.Midrash_Tehillim.103	10	midrash.Sifrei_Bamidbar.69	2
ביעני  אבל או לך דבר שהוא אצלך באם ובלילה אמור לי באיזה	midrash.Midrash_Tehillim.103	7	midrash.Sifrei_Bamidbar.69	2
מקום הוא וזה הנפש שהוא נתונה בגופך ואין אתה יודע היכן	midrash.Midrash_Tehillim.103	4	midrash.Sifrei_Bamidbar.69	2
היא אל איני אדע אל רג תיפח נפשיה דההוא גברא  ומה נפש	midrash.Midrash_Tehillim.103	3	bavli.Bava_Metzia.171	2
שהיא איצלך אמם ולילה איו אתה יודע היכן היא הק על אחת	yerushalmi.Yevamot.156	2	bavli.Sanhedrin.12	2
כמה וכמה אל אכ יפה אנו עושין שאנו משתחוים למעשה ידינן	midrash.Midrash_Tehillim.37	2	bavli.Bava_Metzia.171	2
שבכל שנה אנו רואים אותו  אל קג תיפח נפשך מעשה ידיכם	midrash.Midrash_Tehillim.37	2	bavli.Chagigah.53	2
אתם רואים אותם זהם אינם רואים אתכם והק הוא רואה אותנו	midrash.Midrash_Tehillim.103	3	bavli.Sanhedrin.109	1
ואין אנחנו יכולא לראותו מפני כבודו דכ כי לא יראני האדם וחי	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
שאל אנטונונוס את ר גמ ונשמה יכוליו ליפטר מיום הדין	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
גוף או מה שחטאתי על ידי הנשמה שמיום שפרשה	midrash.Sifrei_Bamidbar.103	3	bavli.Yevamot.98	3
ממני לא עשיתי מאומה הריני מוטל כאבן בקבר  ונשמה יאמר	bavli.Sanhedrin.181	5	yerushalmi.Nazir.40	2
גוף חטא שמיום שנפרדתי ממנן אני הייתי פורח באויר כצפור	bavli.Sanhedrin.181	7	yerushalmi.Nazir.40	2
אל ר יומשול לך משל למה הדבר דומה למלך בשר ודם שהיה לו	bavli.Sanhedrin.181	6	bavli.Ketubot.19	3
פרדס נאה והושיב בו שני שומרין אחד חגר ואחד סומא  אם	bavli.Sanhedrin.182	5	bavli.Sanhedrin.181	4
אחד אמ חגד לסומא בכורות נאות אני רואה בפרדס בא ונרכב	bavli.Sanhedrin.182	10	midrash.Vayikra_Rabbah.4	5
עליך ונבקש ונביאם ובוכלם רכב חגר על הסומא והביאום ואכלום	bavli.Sanhedrin.182	14	midrash.Vayikra_Rabbah.4	5
לימים ביא המלך אמ לתם בכורות נאות היכן הם ענה חגר כלום	bavli.Sanhedrin.182	12	midrash.Vayikra_Rabbah.4	5
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
יש לי רגלים  וכן הסומא כלום יש לי עינים מה עשה הרכיב חגר על	bavli.Sanhedrin.182	13	midrash.Vayikra_Rabbah.4	3
הסומא ודן אותם כאחד  כך יעשה המקום ליום הדין מביא הנשמ	bavli.Sanhedrin.182	12	midrash.Vayikra_Rabbah.4	3
וזורק בתוך הגוף ודן אותם שנ יקרא אל השמים מעל זו נשמה	bavli.Sanhedrin.182	14	midrash.Vayikra_Rabbah.4	4
ואל הארץ לדין עמו זה הגוף  אל תשכח כל גמוליו  כך אמ	bavli.Sanhedrin.182	13	midrash.Sifrei_Devarim.306	3
דוד לפני המקום  רבונו של עולם כבוד גדול עשית לי שעשי	bavli.Sanhedrin.182	11	midrash.Sifrei_Devarim.306	3
לאמי דדים במקום בינה פי סמוך ללב  דא שלא יינק במקום הטנופת	bavli.Berakhot.19	6	midrash.Midrash_Tehillim.103	5
פי כמ שעשית לבהמה  ר שמעון בן פזי הוה מסדר אגדתא ק	bavli.Berakhot.19	5	midrash.Midrash_Tehillim.103	3
קמיה דר יהושו בן לוי ואמ מאי דכ וכל קרבי את	bavli.Berakhot.19	6	midrash.Midrash_Tehillim.103	3
שם קדשו  בא וראה שלא כמדת הק מדת בשר ודם  אדם צר צורה	bavli.Berakhot.19	6	bavli.Niddah.61	4
על גבי כותל אינו יכול להטיל בו רוח ונשמה קריביים ובני מעיים  אבל	bavli.Berakhot.19	10	bavli.Megillah.27	9
המקום צר צורה בתוך צורה ונותן בה רוח ונשמה קריבים ובני מעיי	bavli.Megillah.27	15	bavli.Berakhot.19	13
והיינו דאמ חנה אין צור כﭏהינו אין צייר כﭏהינו  הני חמשה	bavli.Berakhot.19	16	bavli.Megillah.27	16
ברכי נפשי כנגד המקום שיש בו חמשה דברים מלא כל העול	bavli.Berakhot.19	14	bavli.Megillah.27	9
וכן הנשמה מלא הגוף  המקום רואה ואינו נראה אף הנשמה רואה	bavli.Berakhot.19	11	bavli.Megillah.27	3
ואינו נראה  המקום זן את כל העולם אף הנשמה זנה את הגוף  המק	bavli.Berakhot.19	11	minor_tractate.Avot_D'Rabbi_Natan.40	2
המקום טהור והנשמה טהורה יושב בחדרי חדרים אף הנשמה  ת	bavli.Berakhot.19	12	minor_tractate.Avot_D'Rabbi_Natan.40	2
תבא נשמה שיש בו ה דברים ותשבח להקבה שיש בו ה דברים אי	bavli.Berakhot.19	8	midrash.Sifrei_Devarim.333	2
אילו  כל המסתכל באילו ארבעה דברים רתוי הוא כאילו	bavli.Berakhot.19	3	midrash.Sifrei_Devarim.333	2
לא בא לעולם  ואילו הן מה למטה ומה למעלה מה לפנים	yerushalmi.Chagigah.15	3	bavli.Nedarim.28	2
מה לאחור פי רתוי כמ ראוי וטוב ממנו הנפל כך פי בערוך  ורשי	bavli.Tamid.63	3	yerushalmi.Chagigah.15	3
פי יפה וטוב היה לו שלא בא לעולם  מה למעלה מן השמים כדכתי	mishnah.Chagigah.2	4	bavli.Chagigah.22	4
בספר בן סירא במופלא ממך אל תדרוש ובמכוסה ממך אל תחקור	bavli.Chagigah.25	8	midrash.Bereishit_Rabbah.8	3
במה שהורשת התבונן אין חקר בנסתרות  במופלא ממך זה שלא	bavli.Chagigah.25	12	mishnah.Chagigah.2	3
רצה המקום לגלות מה לך לחקור  במה שהורשת במעשה דרך א	bavli.Chagigah.25	13	midrash.Bereishit_Rabbah.8	3
ארץ ובתלמוד תורה ובמעשה בראשית התבונן  מה לפנים חוץ	bavli.Chagigah.25	3	midrash.Sifrei_Devarim.303	1
למחיצת הקרקע למזרח ולצפון ולדרום  ומה לאחור למערב  ושמעת	midrash.Sifrei_Devarim.188	1	tosefta.Shabbat.18	1
עוד רתוי כמ בני אהרן הנותרים  ודריש בתכ ר אליעז או ראויים היו	bavli.Sotah.46	1	tosefta.Shabbat.18	1
לישרף אלא שריתה הכתו לאהרן וזהו לרחמים כך פי הערוך כלומר	midrash.Bemidbar_Rabbah.3	1	bavli.Sotah.46	1
מרוחם היה  וכן רתוי שלא בא לעולם כלומ מרוחם היה אם לא בא לנ	midrash.Bemidbar_Rabbah.3	1	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..15	1
לעולם תנו רבנן שלשה הובאו לדין לפני ה	bavli.Pesachim.226	1	midrash.Bemidbar_Rabbah.3	1
המקום ואילו הן עני ועשיר ורשע	bavli.Pesachim.226	1	midrash.Sifrei_Devarim.106	1
או לעני למה לא עסקת בתורה אל טרוד היה במזונותי או לו כלום היית	bavli.Yoma.70	4	bavli.Pesachim.226	1
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
עני יותר מהילל הזקן  אמרו עליו על הילל הזקן שבכל יום ויום היה	bavli.Yoma.70	9	bavli.Zevachim.157	2
משתכר בשני טרפקיעין פי מיני מטבע  חצי נותן לשומר בית ה	bavli.Yoma.70	11	bavli.Zevachim.157	2
המדרש וחצי האחר מתפרנס הוא ובני ביתו  פעם אחת לא מו	bavli.Yoma.70	9	bavli.Zevachim.157	2
מצא להשתכר ולא הניחו שומר בית המדרש ליכנס עלה לגג נתלה	bavli.Yoma.70	10	bavli.Shabbat.297	1
בלילה וישב על גבי ארובה כדי שישמע דברי ﭏהים חיים מפי שמעי	bavli.Yoma.70	13	bavli.Eruvin.26	2
ואבטליון ואותו היום ערב שבת היה ותקופת טבת ירד עליו השלג	bavli.Yoma.70	19	bavli.Eruvin.26	2
כיון שעלה עמוד השחר אמ שמעיה לאבטליון אבטליון אחי בכל יום	bavli.Yoma.70	17	bavli.Eruvin.26	2
היה מאיר הבית והיום אפל הציצו עיניו וראה דמות אדם בארובה	bavli.Yoma.70	14	bavli.Shabbat.175	2
עלו ומצאו עליו רום ג אמות שלג  פרקוהו ורחצוהו וסכוהו והוש	bavli.Yoma.70	15	yerushalmi.Berakhot.1	2
והושיבוהו כנגד המדורה אמרו כגון זה ראוי לחלל עליו השבת	bavli.Yoma.70	13	yerushalmi.Yoma.82	1
ואל תתמה מזה אמרו עליו על ר עקיבא שבכל יום ויום היה מביא	bavli.Yoma.70	10	minor_tractate.Avot_D'Rabbi_Natan.6	2
חבילה של קש חציו מוכר וחציו מתקשט בו  פעם אחד עמדו	minor_tractate.Avot_D'Rabbi_Natan.6	7	bavli.Yoma.70	5
עליו שכיניו ואמרו לו עקיבא אבדתנו בעשן אבל מכור אותו לנו	minor_tractate.Avot_D'Rabbi_Natan.6	12	bavli.Yoma.70	2
וטול בדמיו שמן והדלק הנר ושנה לאור הנר  אמ להם הרבה סי	minor_tractate.Avot_D'Rabbi_Natan.6	11	bavli.Menachot.170	1
סיפוקין אני מסתפק מהם אחד שאשנה לאורו ואחד שאתחמם	minor_tractate.Avot_D'Rabbi_Natan.6	8	bavli.Menachot.170	1
בהם ואחד שאינו מניח לי לישן  ועתיד ר עקיבא לחייב כל עניי	minor_tractate.Avot_D'Rabbi_Natan.6	4	midrash.Shemot_Rabbah.18	1
ישר לעתיד בדין שהיה בתחלה עני מדולדל  ואם תאמר שלא הי	minor_tractate.Avot_D'Rabbi_Natan.6	3	midrash.Shemot_Rabbah.18	1
לו טיפול בנים ובנות היו לו והיה מפרנסם  ובן מ שנה היה כשהלך	minor_tractate.Avot_D'Rabbi_Natan.6	2	midrash.Shemot_Rabbah.18	1
ללמוד ולסוף שש עשרה שנה לימד תורה ברבים  ואמרו לא נפ	minor_tractate.Avot_D'Rabbi_Natan.6	5	bavli.Menachot.64	1
נפטר מן העולם עד שהיו לו שלחנות של כסף וזהב  ואשתו הית	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Sifrei_Devarim.340	2
יוצאת בקורקסין ובעיר של זהב ובמילת ובבגדי צבעונין ובכלי	minor_tractate.Avot_D'Rabbi_Natan.6	5	midrash.Sifrei_Devarim.340	2
פשתן מצויצין  אמרו לו בניו ובנותיו ביישתנו במה שאתה עוש	midrash.Sifrei_Devarim.340	2	yerushalmi.Shabbat.30	1
לאמנו כל הכבוד הזה אמ להם מעט הוא הכבוד שהרבה נצט	minor_tractate.Avot_D'Rabbi_Natan.15	1	mishnah.Shevuot.1	1
נצטערה עמי בתורה כדאי ביבמות פ הבא על יבמתו  שנים עשר	minor_tractate.Avot_D'Rabbi_Natan.15	1	mishnah.Shevuot.1	1
זוגות תלמידי חכמי היו לו לר עקיבא מתלמידיו מגבת עד אנט	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אנטיפרס מעשה בר אליעז בן הורקנוס שהניח	yerushalmi.Sukkah.2	2	bavli.Nedarim.140	1
אביו ואמו עניים וברח לירושלם ולא נטל בידו לא	yerushalmi.Sukkah.2	2	bavli.Sanhedrin.65	2
ככר לא מנה ולא כלום אלא נכנס בירושלים כעני בפתח  ובא לפני	bavli.Sanhedrin.65	2	midrash.Sifrei_Devarim.117	1
רבן יוחנ בן זכאי וישב ולמד תורה שם שתים או שלש שנים  בא	bavli.Beitzah.9	2	yerushalmi.Orlah.9	2
לשאול לתלמידים והיה מריחים ריח פיו סרוח והיו מטמינים מ	bavli.Beitzah.9	2	yerushalmi.Orlah.9	2
ממנו ובורחים ולא היו או לו דבר עד שבאו לפני רבן יוחנ בן זכאי	bavli.Beitzah.9	4	bavli.Eruvin.94	2
והבין שאין ריח זה אלא מרעב שלא היה לו לאכול  אמ רבן יוחנ בן	bavli.Beitzah.9	3	bavli.Eruvin.94	2
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
שנו אלא באדם אחד ובחדשים ובלבנים ובלבד שאין לו להחליף אב	bavli.Shabbat.225	3	bavli.Beitzah.9	3
יש לו להחליף לא  תבא של בית רג לא היו מקפלין כפלי	bavli.Shabbat.225	9	bavli.Bava_Batra.257	2
לבן שלהם מפני שהין להם להחליף  אמ רב הונ אם	bavli.Shabbat.225	14	tosefta.Shabbat.13	3
יש לו להחליף יחליף ואם לאו ישלשל בבגדו  והא מתחזי כרמות	bavli.Shabbat.225	14	tosefta.Shabbat.13	3
כאן דכל אמא לא קעביד והאידנ קעביד לא מתחזי כרמות רוחא	bavli.Shabbat.225	10	bavli.Berakhot.78	3
כת וכבדתו מעשות דרכיך שלא יהיה מלבושך של שבת כמלבושך	bavli.Shabbat.225	11	bavli.Berakhot.78	3
של חול כי הא דר יוחנ הוה קרי למאני מכבדותיו  דרכיך שלא יהא	bavli.Shabbat.225	14	bavli.Berakhot.78	3
הלוכך של שבת כהלוכך של חול  ממצוא חפצך  חפינך אסורים	bavli.Shabbat.225	18	bavli.Shabbat.226	6
חפיני שמים מותרים  ודבר זה שלא יהא דיבורך של שבת כדיבור	bavli.Shabbat.225	13	bavli.Shabbat.226	10
של חול אבל הרהור מותר  הלוכך דשבת כי הא דר זירא אם היה	bavli.Shabbat.226	10	bavli.Shabbat.225	7
מדלג נשבת ופגע באמת המים  אם יכול להניח רגלו ראשונה	bavli.Shabbat.226	13	yerushalmi.Demai.23	1
שתעקר את השנייה מותר ואם לאו אסור שמא יגיעו בגדיו במים	bavli.Shabbat.226	8	yerushalmi.Demai.51	2
ויבא לידי סחיטה  דא משום דפסיעה גסה אסור בשבת ואפי	bavli.Shabbat.226	8	yerushalmi.Demai.51	2
בחול יותר מאמה  דפסיעה בצונית אמה ומאי תקנתיה להדר	yerushalmi.Demai.51	2	mishnah.Eduyot.5	1
בקדושא דבי שמשי  ממצוא חפצך כההיא דעירובין לא	bavli.Berakhot.86	1	bavli.Shabbat.226	1
יטיל אדם בתוך שדהו בשבת לידע מה היא צריכה חפיני שמים	yerushalmi.Bikkurim.20	1	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..20	1
מותרין כגון פוסקין צדקה ומשדכין את התינוקות ליארס שלא	bavli.Shabbat.23	3	yerushalmi.Bikkurim.20	1
יהא דנורך של שבת מקח וממכר וחשבונות  מהרהר מותר כלומ	bavli.Shabbat.23	3	bavli.Shabbat.226	3
יצאה אני צריך להוציא על שדה זו  רב חסדא ורב הונ דאמ	bavli.Shabbat.23	3	bavli.Shabbat.226	3
תרויהו חשבנות של מנוה מותר וכן אר יעקב מפקחין	bavli.Ketubot.9	3	bavli.Bava_Batra.93	2
פיקוח נפש בשבת  ואר אלעז פוסקין צדקה לעניים בשבת  ואר	bavli.Ketubot.9	12	bavli.Shabbat.299	9
אחנ הולכין לבתי כנסיות ולבתי מדרשות לפקח על עסקי רבים בש	bavli.Ketubot.9	17	bavli.Shabbat.299	12
בשבת  ותנא בי מנשה משדכין תצוקות ליארס וללמדו ספר ולל	bavli.Ketubot.9	13	bavli.Shabbat.299	9
וללמדו אומנות  ולקדוש ישר מטבד כגו אנא דשכיחי לן	bavli.Ketubot.9	5	bavli.Shabbat.299	3
בשרא וחמרא במה נשנייה ונכבדיה  אל אי קגיליתו לאקדושי ולא	bavli.Shabbat.237	5	bavli.Berakhot.88	1
ולאקדומי אחרוה  ואי רגילותן לאחר זמן סעודה בחול אקדמיה	bavli.Shabbat.237	5	bavli.Berakhot.88	1
לקדוש ישר מסבד  תבא דבי אליהו לעולם ישכים אדם	bavli.Avodah_Zarah.10	4	bavli.Avodah_Zarah.17	1
להוצאת שבת אעפ  שאר עקיבא עשה שבתך חול	bavli.Avodah_Zarah.10	4	bavli.Pesachim.223	3
ואל תצטרך לבריות אבל עושה הוא לכבוד שבת דבר מועט ומאי	bavli.Pesachim.223	8	bavli.Avodah_Zarah.10	4
דבר מועט  אמ רב פפא כסא דהרסנא  אמ רב חסדא	bavli.Pesachim.223	9	bavli.Pesachim.225	3
לעולם ישכים אדם להוצאת שבת שנ ויהי באום הששי והכי	bavli.Pesachim.223	4	bavli.Shabbat.234	3
יאשר יביאו לאלתר בערב שבת  אר יוחנ כל המענג את השבת	bavli.Shabbat.234	4	bavli.Bava_Batra.120	2
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
		0		0
נותנין נחלה בלא מצרים שנ אז תתענג על ײ  רב נחמ אמ	bavli.Shabbat.235	8	bavli.Shabbat.234	3
מוצל משעבוד מלכיות  כתי התם על במתי ארץ  כת הכא ואתה	bavli.Shabbat.235	8	bavli.Berakhot.101	2
על במותימן תדרוך  אמ רב יהוד כל המענג את השבת נותנין לו	bavli.Shabbat.235	8	bavli.Shabbat.236	6
משאלות לבו שנ אז תתענג על ײ ויתן לך משאלות לבך  במה	bavli.Shabbat.236	10	bavli.Shabbat.235	5
מענגה אמ רב יהוד בתבשיל שלתרדים זדגים גדולים וראשי	bavli.Shabbat.236	10	bavli.Shabbat.235	5
שומים  אמ רב אפי דבר קטן והוא לכבוד שבת עשאו הרי עונג	bavli.Shabbat.236	7	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..21	1
מאי היא אמ רב פפא אפי כסא דהרסנא  ולי נר שבמה דמשום	bavli.Shabbat.236	6	bavli.Pesachim.21	1
האי אוכלי שום בערב שבת  אר אסי תהא חלקי ממכניסי שב	bavli.Shabbat.236	5	bavli.Bava_Metzia.212	1
שבת בטבריא וממויני אי שבת בצפורי  פי טבריא ארין עמוקה	bavli.Shabbat.236	2	yerushalmi.Berakhot.63	1
ומחשכת מבעוד יום כסבורין שחשיכה  וצפורי אושבת נראש	bavli.Shabbat.236	2	yerushalmi.Sanhedrin.43	1
ההר כצפור ועד שקיעת החמה נרא אור גדול  ר חננא מעטף	midrash.Pesikta_Rabbati.26	1	midrash.Tanna_Debei_Eliyahu_Rabbah.31	1
וקאי אפניא דמעלי שבתא  ואמ באו ונצא לקראת שבת מלכה	bavli.Shabbat.237	8	midrash.Pesikta_Rabbati.26	1
ד ביר ינאי הוה לביש מאני מעליא ומיכסי ואמ בואי כלה בואי	bavli.Shabbat.237	11	bavli.Bava_Kamma.64	3
יכלה  רבה בר רב הונא איקלע לבי רבה נר נחמן קריבו ליה תלתי	bavli.Shabbat.237	15	bavli.Bava_Kamma.64	4
סאין טיחויי  כי הזר אמ מי ידעיתון דאתינ אמ לי מי עדיפת	bavli.Shabbat.237	11	bavli.Chullin.221	3
את משבתא  ר אבא זבן בתליסר יוסתירי פשיטי בישרא	bavli.Shabbat.237	10	bavli.Chullin.221	3
מתליסר טבחי ומשלים להו לצצורא דדשא אל לשמשיה אשור	bavli.Shabbat.237	10	bavli.Chullin.88	3
הייא  כלומ התאשר מהר להכין מנה זו בתוך שאלך להביא אחרת	bavli.Shabbat.237	8	bavli.Chullin.88	3
ב ערבי שבתות ר אבהו אתקנתא דדשא יתיב  ומושיף נורא	bavli.Shabbat.237	3	tosefta.Keilim_Batra.1	1
פי נופח האור לכבוד השנת  רב ענן לביש גונדא  זתנא דני	bavli.Shabbat.237	5	tosefta.Keilim_Batra.1	1
ר ישמעﭏ בגדים שבישל בהם קדירה לרבו  אל ימזוג בו כוס	bavli.Shabbat.237	8	bavli.Shabbat.227	5
לרבו  גונדא כלי שחור שעשוי שלא לטנף בגדיו בבשלו הקזירה	bavli.Shabbat.237	7	bavli.Shabbat.227	5
רב ספרא מחרך רישא  רבא מלח שיבוטא  רב הונ מדליק שרגא	bavli.Shabbat.237	12	bavli.Kiddushin.81	5
רנפפא גדיל פתילתא  רנ חסדא מאליק שרגא פריס סילקא	bavli.Shabbat.237	14	bavli.Kiddushin.81	5
פריס מחתך  רבה ורב יוסף מצלחי ציבי  ר זירא מצתית צתותי	bavli.Shabbat.237	17	bavli.Kiddushin.81	5
פי מצית האור בעינים דקים  רב נחמן בר יצחק מכתף ועייל	bavli.Shabbat.237	7	bavli.Pesachim.7	2
מכתף ועﭏל ונפיק  מעשה ביוסף מוקר שני דהוה	bavli.Shabbat.237	7	bavli.Pesachim.7	2
ההוא גוי בשיבבותיה דהוה נפיסוי נכסי טובא	bavli.Shabbat.237	11	bavli.Shabbat.160	2
אמרי ליה כלדאי כולהו ננסין ליוסף מוקר שני ואכלי ליה אזל	bavli.Shabbat.237	13	midrash.Pesikta_Rabbati.46	2
ובנינהו לנכסי וזבן בהן מרגניתא  אותביה נסדיניה בהדי דקא	bavli.Shabbat.237	14	bavli.Berakhot.127	1
אדיל ועבר נהרא אפרחא זיקא לסדיניה שדיא במיא  בלעי	bavli.Shabbat.237	7	bavli.Berakhot.127	1
נובא  יוסקוה ואייתוה אפניא דמעלי שבתא אמר מאי זבין כי	bavli.Shabbat.237	11	bavli.Avodah_Zarah.148	1
