DocName	MatchingDocName	MatchPercentage	Doc	MatchingDoc
Halfan_0113	Brescia_0030	26	<חכמה 1> ספירת החכמה היא א' תחלת מחשבת החכמה הנאחזת בכתר הנקרא אין סוף שהוא סוד המציאות [הנסתר]ת והחכמה נ[קראת ב]כל מקום ע[ומק ועליה] אמר הכת[וב ממעמקי]ם קראתיך [ייי ונאמר] מאד עמקו מחשבותיך לפי שהוא סוד המחשבה ואין דרך להגיע לה אלא ע"י הבינה. שנאמ׳ מים עמוקי׳ עצה בלב איש ואיש תב' תבונות ידלנה. ונא׳ רחוק מה שהיה ועמוק עמוק מי ימצאנה וזהו סוד עומק רום עומק תחת ועומק מזרח ועומק מערב ועומק שהיא מקפת כל הספירות תחת הכתר וכל הנמצאי׳ ככל האומות אינם משיגי׳ לשם והיא סוד אותיות יו"ד של הוי"ה ית' והכתר העליון נאחזת בקוצה ועליה נאמר בכל מקום עלה במחשבה. ונקראת חכמה ראשונה ונקראת בכל מקום עד"ן ונקראת י"ש כענין שנא' להנחיל אוהבי י"ש ואוצרותיהם אמלא. ומספירת חכמה ולמטה סדרי הדיינים וכל הגוונים. ופנים ואחור ולבן ושחור ואין דרך ואין עניין ליכנס לידיעת דבר זה לשום נברא בעולם לדעת דבר על בוריו. (ועל) <חכמה 2> ועל ספירות הללו נאמר וחנותי את אשר אחון ורחמתי וגו׳. והספירה הזאת יש לה ל"ב מבועין שבהן נאצלו ל"ב נתיבות חכמ"ה וכל מעשה בראשית בה נעשו לפי שהיא נקראת ראשית וכתי׳ כלם בחכמה עשית מלאה הארץ קנייניך. ונאמר בר"א שי"ת בר"א אלהים את והנה חותם כל התכונה וכל מיני האצילות.	ספירת החכמה היא המחשבה הנאחזת בכתר הנקרא אין סוף שהוא סוד המציאות הנסתרות והחכמה הנקרא בכל מקום עומק ועליה אמר הכתו' ממעמקים קראתיך יי"י ואומ' מאד עמקו מחשבותיך לפי שהוא סוד המחשבה שאין דבר יכולה בעולם להשיג במקום זה המחשבה קצת ואין דרך להגיע לה אלא ע"י הבינה מים עמוקי' עצה בלב איש ואיש תבונות ידלנה וכתו' רחוק מה שהיה ועמקו עמוק מי ימצאנה וזהו סוד עמוק רום ועומק תחת עומק מזרח ועומק מערב עומק צפון ועומק דרום לפי שהיא מקצת לכל הספירות
Halfan_0116	Brescia_0048	13	<בינה 1> ספירת הבינה הוא סוד מציאות עליונה נעלמת ונסתרת ואין דרך ועניין ושום צד לשרי אומות לעלות אליה. ולא ראה אותה עין כל נברא עין לא ראתה אלהים זולתך.  ומהספירה הזאת נאצלת הגואלות והנפלאות וימשכו ממנו החיים והברכות לכל שבע הספירות ויעקב אבינו ע"ה עלה ונדבק בה ולפיכך נאמר ופרצת ימה וקדמה  והיא נחלה בלא מצרי' בוודאי ואין לה קץ וגבול ושיעור וזוהי  סוד ה"א ראשונה של שם יהו"ה וזוהי המעלה הנק' עליה בכל מקום והוא סוד חיי עולם ונקרא יהו"ה ונק' אלהים לפי שהוא סוד התלבושת והיא הר"ה עם כ"ע שהם רמוזות בשם י"ה בכל מקום והיא סוד בתי גואי וממנה ולמטה בתי בראי ששם מתאחזים שרי האומות וקטרוגי' ומלחמות וגליות וממנה ולמעלה סוד כל הגאולות והישועות והנחמות וכל מיני חרות שנא' זאת נחלת עבדי יהוה.  וסוד מתן תורה ושכרן של מצות.	סוד ה"א הראשונה של שם המיוחד ית' וזו היא חיי העולם הבא ונכתבת יו"ד ה"א ו"ו ה"א ונקראת אלהים והיא הרמוזה בש' י"ה בכל מקום וזהו מקום הנדר ומקום הכעס ונקראת יין המשומר ומצה משומרת שלא נתערב בה חמץ לעולם ונקראת יובל ונקרא גאולה ונקרא תשובה והיא סוד יום הכפורים והיא סוד כל מקום שנמנה חמשים והיא סוד בתי גואי שמשם ולמטה בתי בראי שמשם מתאחדים שרי האומות וממנה ולמעלה סוד החדוה השלימה זאת נחלת עבדי הש' וצדקתם ובמקום הזה סוד מתן שכרן של מצות
Halfan_0116	Brescia_0043	17	<בינה 1> ספירת הבינה הוא סוד מציאות עליונה נעלמת ונסתרת ואין דרך ועניין ושום צד לשרי אומות לעלות אליה. ולא ראה אותה עין כל נברא עין לא ראתה אלהים זולתך.  ומהספירה הזאת נאצלת הגואלות והנפלאות וימשכו ממנו החיים והברכות לכל שבע הספירות ויעקב אבינו ע"ה עלה ונדבק בה ולפיכך נאמר ופרצת ימה וקדמה  והיא נחלה בלא מצרי' בוודאי ואין לה קץ וגבול ושיעור וזוהי  סוד ה"א ראשונה של שם יהו"ה וזוהי המעלה הנק' עליה בכל מקום והוא סוד חיי עולם ונקרא יהו"ה ונק' אלהים לפי שהוא סוד התלבושת והיא הר"ה עם כ"ע שהם רמוזות בשם י"ה בכל מקום והיא סוד בתי גואי וממנה ולמטה בתי בראי ששם מתאחזים שרי האומות וקטרוגי' ומלחמות וגליות וממנה ולמעלה סוד כל הגאולות והישועות והנחמות וכל מיני חרות שנא' זאת נחלת עבדי יהוה.  וסוד מתן תורה ושכרן של מצות.	ספירת הבינה היא סוד מציאות עליונה ונעלמה ונסתרת ואין צד לשום שר האומות לעלות לה ולא ראה אותה עין ולא השיג בה נביא ולא שום נוצר עין לא ראתה אלוהים זולתיך וזו היא הספירה שממנה נאצלת הגאולות והנפלאות וממנה ימשכו החיים והברכות לכל הספירות ויעקב אבינו עלה ונדבק בה ועל זה נאמר ופרצת ימה וכו' והיא הנחלה בלא מצרים לפי שאין לה גבול ולא שיעור וממנה מתפתחין חמשים שערי בינה אשר ממנה נאצלות חמשים ספירות שהם סוד היובל
Halfan_0118	Munic_448_0010	47	ועל [זה] המקום [נאמר?] אם תגביה כנשר [ואם] בין כוכבי' שים קנך [משם] אורידך [נאם] ה'  [כי בזה המקום] אינו עולה שום שר משרי האומו' רק שרו של [יש' והסו'] ונתנך [עליון] על כל גוי הארץ	על זה המקום נאמר גם אם כנשר וכו׳ משם מורידך נאם י״י כי מזה המקום אינו עולה שום שר משרי האומות רק שרו של ישראל והסוד ונתנך עליון על כל גויי הארץ
Halfan_0118	Magnificant_0873	13	ועל [זה] המקום [נאמר?] אם תגביה כנשר [ואם] בין כוכבי' שים קנך [משם] אורידך [נאם] ה'  [כי בזה המקום] אינו עולה שום שר משרי האומו' רק שרו של [יש' והסו'] ונתנך [עליון] על כל גוי הארץ	מכאן ולמעלה אינו עולה שום שר משרי האומות שרו ישראל והסוד ונתנך יי אלהיך עליון וכו'
Halfan_0122	Munic_448_0013	34	ואלו הקלפות יונקו' מע"ב אורות והסוד ויכלו המים  וגו' אלו השרי' [  ]ים על מלכות ישמעאל באמצעות הע' והסוד רובה קשת  ולכן צריך מגן אברהם: וכשיש' חוטאי' יוצאי' במעשה ר[ע]ים מהיכל פנימי אז יוצאי' לחוץ לרשות שרי האומות וזהו הגלות הנאמ' בכל מקום. וסוד הגליות כלם	בזה המקום ע׳ שרים והם שרי ישמעאל והם נק׳ קליפות. והסוד שלש שני יהיה לכם ערלים ואלו הקליפות יונקים מע״ב אורות. והסוד ויכלו המים מן החמת. ואלו השרים מושלים על מלכות, ישמעאל, באמצעות הע׳ והסוד רובה קשת. ולכן צריך מגן אברהם ואינה קליפות זכות כי היו בפועל אחר שלישית הערלה. ועניין נפלא שישמעאל נולד קודם יצחק זה קודם שלילת הערלה וזה אחר הערלה כי לולי זה לא היה [יכולין] לעמוד בעת יזקקו זה לזה
Halfan_0123	Halfan_0120	22	2.4.2.1] משם החסד מתפשטים ע"ב גשרים וכל גשר וגשר יש לו שם ידוע להוציא מן הכח אל הפועל:	<חסד 1> חס"ד  בגי' ע"ב כנגד ע"ב גשרים והם ע"ב מיני חסדים זה גדול מזה וכל א' יש לו שם ידוע להוציא מן הכח אל הפועל: אהבה בגי' י"ג רמז לאצילות הראשון מן הבניין היא חס"ד נאצל מן בינ"ה הכוללת י"ג מדות: מדת אברהם כי האבות הן הן המרכבה שהעליוני' יתעוררו בהתעוררות התחתונים וא"א אחז בה: גדולה פי' חסד כוללת כל השבע וכל אחת כלולה מן השבע סך הכל מ"ט גדולה בגי' מ"ט עם המלה: כהן כי הכהן מברך את העם ואין אדם מברך חבירו אלא (בר) בחסד וברחמים ולכן כהן בעל מום פסול כי המום נמשך מן הכחות החצוניות. ימין המקובלים יחסו השמאל למ"ה והימין למ"ר והכל לפי המקבלים כי המקבל בשלמות ובלי אמצעי יאמר שקבל השפע ימין וההפך שמאל כי אין למעלה חלילה ימין ושמאל: רחמים גדולים כבר פירשנו מדרגתם בספי' בינה: חלב המקובלים יחסו הרחמים ללובן והר והדין לאודם וכן הפסוק אומ' אם יהיו חטאיכם כשני כשלג ילבינו ואם יאדימו  [וכו'] וכן טבע הלבניי להיות תם וישר והאדומיי' גבור ואכזר: פ"א חלב בגי' מ' רמז לד' רגלי המרכבה וחסד היא ראש לבניין. מזר"ח הרמב"ן  והרבה מקובלים משימים אברהם למזרח יצחק למערב יעקב לדרום דוד לצפון וזה כי מזרח לשון זריחה וחסד הוא ראש הבניין וממנו זורח ומתפשט הכל ומערב לשון ערוב יחסו ליצחק שיצאו ממנו יעקב ועשו והם מוחא גו קליפה דרום דירת רום והוא המכריע ראשון המבדיל בין מים למים  [כולל הכל וצפון לשון צפון והוא האבד אור הוא חשך. אבל למים] וכולל הכל כי בהסתלק האור הוא <חסד 2> הזוהר והבהיר  כוונתם היא ליחס מזרח לת"ת כי הראש קודם במעלה על הזרועות באדם שיגן בשתי זרועותיו על ראשו וממנו זריחת הכל ומערב העט' כי היא כלולה ומעורבת מן הכל ודרום חסד כי הוא רום ר"ל מן המים העליוני' וצפון הפח"ד בעבור שהוא חשך: מים העליוני' להיותו מן הה' העליונות הנקר' מים עליונים: כסף להיותו לבן המורה מ"ר: פני אריה פי' ד' חיות הקדש שהם במרכבת יחזקאל השתלשלותם מן החיות העליונו' וחסד הוא רגל ראשון במרכבה וחסד בגי' ע"ב והם משולשי' סך הכל רי"ו ובגי' ארי"ה והסוד ג' פעמי' בשנה ירא"ה  כי כל ספירה נקר' שנה וחסד הוא כולל ג' רגלי המרכבה שהם הכלל כי רגל רביעי פעמי' בכלל ופעמי' בפרט וע"כ ירא"ה הוא כולל שלש פעמים בשנה: פ"א אם תמנה ג' פעמי' בשנה יעלה אלף וע"א ובחזרת הגלגל חלילה שתעשה מן האלף אחד ישאר בידך ע"ב וג"פ ע"ב שהוא סוד בשנה יעלה בידך  וכן אמר א"א לבנו אלהים יראה לו השה  וכו' כי הנסיון הוא ממ"ה שנ' והאלהים נסה את אברהם  ואמ' א"א אלהים שהוא מ"ה יתגלגל למ"ר וזהו יראה שהוא השם מע"ב המשתלשל מן החסד: יום שלישי קבלת סדר מספר הימים כשמושם יום ראשון ושני לפועלי' בהיותם ראשוני' לפעולה ושלישי לחסד ורביעי לפחד וחמישי לנצח והששי להוד ושביעי ליסוד אמנם לסדר המרכבה חסד ראשון פחד שני נצח  שלשי רביעי [ב] הוד [א] חמשי יסוד ו' ומלכות ז'
Halfan_0124	Magnificant_0192	93	והו. ילי. סיט. עלם. מהש. ללה. אכא. כהת. הזי. אלד. לאו. ההע. יזל. מבה. הרי. הקם. לאו. כלי. לוו. פהל. נלך. ייי. מלה. חהו. נתה. האא. ירת. שאה. ריי. אום. לכב. ושר. יחו. להח. כוק. ענד. אני. חעם. רהע. ייז. ההה. מיכ. וול. ילה. סאל. ערי. עשל. מיה. והו. דני. החש. עמם. ננא. נית. מבה. פוי. נמם. ייל. הרח. מצר. ומב. יהה. ענו. מחי. דמב. מנק. איע. חבו. ראה. יבם. היי. מום.	והו ילי סיט עלם מהש ללה אכא כהת הזי אלד לאו ההע יזל מבה הרי הקם לאו כלי לוו פהל נלך ייי מלה חהו נתה האא ירת שאה ריי אום לכב ושר יחו להח כוק מנד אני חעם רהע ייז ההה מיך וול ילה סאל ערי עשל מיה והו דני החש עמם ננא נית מבה פוי נמם ייל הרת מצר ומב יהה ענו מחי דמב מנק איע חבו ראה יבם היי מום
Halfan_0137	Munic_448_0022	50	יהוה יההו יוהה הוהי היהו ההיו והיה וההי ויהה היהו היוה ההוי	יהוה. הוהי, הוהי. היהו. היוה. ויהה. וההי. והיה. הויה. ההוי. יוהה. יההו.
Halfan_0137	Magnificant_0289	83	יהוה יההו יוהה הוהי היהו ההיו והיה וההי ויהה היהו היוה ההוי	יהוה יוהה יההו הויה היוה ההוי וההי ויהה הוהי
Halfan_0137	Halfan_0157	41	יהוה יההו יוהה הוהי היהו ההיו והיה וההי ויהה היהו היוה ההוי	יהוה יוהה יההו היוה הויה ההוי וההי ויהה והיה
Halfan_0138	Magnificant_0711	58	י [] [] ר ש ג א מ ב ד א נ	א ב ג ד ה ו ז ח ט י כ ל מ נ ס ע פ צ ק ר ש ת:
Halfan_0138	Magnificant_0649	58	י [] [] ר ש ג א מ ב ד א נ	י ה ו ה
Halfan_0138	Halfan_0106	16	י [] [] ר ש ג א מ ב ד א נ	פי'  כתר המחשבה היא העשירי' מלמטה למעלה והוא כולל י"ס שהם כנגד עשרת הדברות (ש) שמספר אותיותיהם כתר וסודם כתר תורה שסודו עשרי"ם ושש"ה שהוא כ"ו הכולל כל ההויות הרי לך בכח הצרוף שהמחשבה כוללת הכל: ומן הצרוף השני שהוא כר"ת בסדר שלשה אבנים בונות <כתר 2> ששה בתים מורה כי מי שנכנס באלו החכמות בדרך עקומה ויחשוב דברים נפרדים יהיה נפשו נפרדת מהאור העליון: ומן הצרוף השלישי שהוא תר"ך והוא לשון הוראה (מו) מורה שהמחשבה מורה דרך הישר לבא אל בית המלך פנימה. ומן הצירוף הד' שהוא תכ"ר נתבאר לך כי אין אדם מכיר את בוראו עד שינקה מחשבתו מכל המונעים ובהעדרם ראוי להשתמש בכח מחשבתו הנקיה ברבה ובזוטא (כ) כאברהם אבינו  ומצרוף הה' שהוא רכ"ת כי כל עוד שהאדם יצרף ויבחן מחשבתו אז ירכבו אליו כל סוד פנימי אעפ"י שהוא קשה להבינו כי א"א להשיג החכמה האלהית אלא אחר נקוי רב. ומצר[וף] הו' שהוא רת"ך תבין שהמחשבה הוא סוד ויסוד כלל המרכבות: אוי"ר  דע לך שזאת המילה כוללת כל ההויות הא' לראשו׳ הו׳ לו' קצות [הי'] לחכמה הר׳ ל[בינה]  <כתר 3> [בצורת נ' רמז לנ' שערי בינה ועוד כי אוויר]  לשון רווי כי [משם התפשטות הכל: קדמו"ן  מורה א"ס נקוד"ה כי הנקודה אין לה מציאות אלא חוץ לשכל וכל קצוותיו אין לה קיום בלעדה כן ייי ית' מציאותו החזק הוא חוץ לשכל וכל קצוותיו אין להם] קיום בלעדה. [כן האל יתברך] מציאותו החזק הוא [חוץ לשכל] אע"פ שיש לו [מציאו]ת בשכל וכל הקצוות אין להם קיום בלעדו ועו' כי [היו"ד] היא [נקודה] כצורתה והיא ק[דומה בשם וב]צירופה כזה יו"ד יד"ו וד"י וי"ד ד"יו דו"י סך הכל מזה הצירוף ק"כ ואותיותיו י׳׳ח [ומ]לותיו ו' סך הכל קד"ם רמז [קדם] מפעל[יו] מאז פי׳ קדם שהיה [ההויה] הראשונה מפעליו פרסו' [פעולותיו באמ]צעות א׳׳ז הרמז [ה]א"ם והבני"ם.  [אהי"ה הטעם כי] הספירות [יש להם גלגול כשנת] היובל [שחוזרות אל מקום] אצילותם [וזהו בשנת היובל הזאת תש]ובו וכו׳  <כתר 4> תשובו וכו׳ אבל הספירה הר"ה לעולם עומדת שלא יהיה לה גלגול ומלת אהי"ה מורה קיום לכן כשאמ׳ [משה] להב"ה מה שמו וכו׳ השיבו  אהי[ה] שלחני אליכם להורות כי ישראל אינם נמסרים לא למלאך ולא לשום שר כשאר האומות שאינם קימים כי אם אל הסיבה [הראשונה] ובזה הבטיחם כשאמ' אהיה שלחני אליכם: קוצ"ה של [יו"ד]  [כל] דבר דק מורה ה[עלמה]: נשמ"ה כי כל הנשמות נאצלות משם: אי"ן  פי' ומותר אדם מן הבהמה אין שיש להם יתרון מן הבהמה. אין נוטרי' א'הבה י'ראה נ'אמנות: א[ל]ף בצורתה א'  שהוא עשרי' ו[שש]ה שסודו עשרת הדב[רים]. [רו"ם] שמי"ם רמז לת"ת ישראל רו"ם מעל"ה פי' כי למעלה [מן] המחשבה אין רשות להרהר כלל. רום בחול"ם כי נקודת ח[ול]ם למעלה מכל ההברות כן המחשבה למעלה מכל הכחות ולצרוף הראשון חל"ם תורה לג' הויות <כתר 5> (הויות) ח׳ חכמה ל׳ לבוש והוא רמז לבינה מ' מחשבה. ולצרוף השני חמ"ל והוא לשון חמלה כי החמלה במ"ר פשוטים שהוא המחשבה והמחלה הוא קיום כל הנמצאי'. ולצרוף הג' לח"ם והוא מזון כל חי מורכב וכאומ׳ למה נמות לעיניך  כי אין לחם  תבין מלת א"ין: ובצרוף הד׳ למ"ח הוא לשון מו"ח כי כשמוח האדם מזוקק ראוי להכנס לשכל הראשון שהוא חלם: ולצרוף ה׳׳ה מח"ל כי מחילה וסליחה נמשכ׳ מחלם שהוא סו' מחשבה ולכן יה׳׳כ רמוז אליה שהיא יום מחילה וסליחה:  ולצירוף הו׳ מלח כי המלח היא מקיים ושומר כל דבר כן כשהאדם מזכך המחשבה נקוי רב יכנס בהיכל המלך ויהיה לו השארות נצחי: ישרא"ל סב"א שישראל [שומרי' וזאת] הבריכה: מעשר  בסוד אי"ק שהם כהן לוי וישראל כתר הוא כהן חכמה לוי בינה ישראל וזהו חיוב מאה ברכות בכל יום וכו׳
Halfan_0147	Halfan_0164	23	מכאן ולחוץ כחות חצוניות וכולן קליפות ערלה שרף נחש ועקרב וצמאון כי סבבוני כלבים  [      ] דברי' קשים. עדת מראים הקפוני:	מכאן ולחוץ המ[  ]ות והמקומות המיוחדות למיני כחות הטומאה ושעירים ירקדו שם מקום נחש שרף ועקרב וצמאון : ומכאן ולחוץ [   ] וכולן [ נחש [שרף] עקרב וצמאון שנאמ' כי סבבוני כלבי'  ושאר דברים [  ] עדת מרעים הקפוני: וה' סביב לעמו מעתה ועד עולם אא"א סס"ס
Halfan_0149	Halfan_0198	21	אלו השמ[ות היוצא]ים מן הכח אל הפעל ע"י ההוד והם י"ב שמות כנגד השבטים	מזה הצנור נמשכים ל"ב נתיבות חכמה שהם רשומות בש"ה ויוצאות מן הכח אל הפועל ע"י הש"ת
Halfan_0168	Halfan_0130	15	אין · הוא · אב הרחמים · ברוך · מעין המתגבר · זקן · ישראל סבא · מלך [    ]	[ב]עולם הבא  הכולל ד' רגלי המרכבה [מ'] במקום ב' מכח [דמ"ת] [לוי. פי' הלוי היה ממונה על] השיר. שור הבר לזה כוונו ז"ל שור הבר זכר [ונקבה] נבראו ואילולא נזקקו [זה ל]זה היו [מ]חריבין העולם מה עשה סירס את הזכר וצינן את הנקבה [וה]זכר רומז לפחד [וה]נקבה ל[מלכות] ועיין ב[       ] [דין]  בגי' אדני עם המלה: זהב  כל דבר אדום רואה למ"ה [פ"א] זהב בגי' דוד רמז [למלכ]ות [הנאצל מן הפחד] ונקר' יד וזהו כי יד על כס י"ה  פי' כי יד שהוא רמז למלכות [בית דוד] מתעלי' בכס שהוא רמז לת"ת שהוא כסא לג' הויות ראשונות הנרמזות במלת י"ה ולכן כס חסר א כי ה[וא רמז] לג' הויות ראשונות כי היא נחלקת לג' חלקים ב' יודין שהם רמז לר"ה ולש"[ה] וה[ואו] רמז [לש"ת] [שהיא כוללת] הו' קצוות: פ"א זהב כולל ג' מדות הז' לחסד שהיא פתוחה מכל צד וכן חסד [יש] לה פתחים הרבה וה' רמז לפחד וב' רמז לש"ה: אש ממים  ידוע: נחש הקדמוני  כי הוא שרו של עשו חוץ למרכבה ויונק מן הפחד: כח סמאל  הוא שלוחו של שרו של עשו ויונק מן הפחד: מזבח הזהב  רמז לפחד עוד בגימ' דגים רמז ליעקב הנאצל ממנו והוא הזכר מלויתן: מר מראה  פי' כל מקום שתמצא מראה או מחזה מסוגל  רמז למ"ר כי הסגול רמז לג' רגלי המרכבה ועל זה אמר השם והייתם לי סג"לה מכל העמים  כי שאר העמים לכל אחד יש לו שר ממונה עליו או שר רחמי' או דין או ממוצע אבל ישראל זכו לגוף המרכבה שהוא גוף האילן הכולל הכל ומראה קמוץ רמז למ"ה שהיא נרמזת בלשון נ'  וקמץ הוא לשון נעילה הרומז לע' שנועלת וחותמת כל דבר בגזירת עליון: משפט  פי' יש משפט שהוא לשון רחמים כמו השופט כל הארץ  ויש לשון דין כמו אש ויש נספה בלא משפט.
Halfan_0172	Halfan_0016	19	יהוה בנקוד אלהים · יה · מלך יושב על כסא רחמים · מלך העולם · שכינה עילאה · אימא עילאה · אם הבנים · חמשי' שערי בינה · מזל עליון · נדר · תשובה · פרשה שניה של תפילי' · ר"ה · יה"כ · ספר ·	יהוד בנקוד אלהים. יה. אלהי׳ חיים. אלהי קדם. אלהי האבות. אל עליון. אדון הכל. רוכב שמים. יושב הכרוכים. יוצר בראשית. מלך יושב על כסא רחמים. מלך המשפט. מלך העולם. הקב"ה. רוח ה׳. שכינה עילאה. אימא עילאה. אם העולם. אם הבנים. אור הלבוש. חמשים שערי בינה. מזל העליון. צדק עליון. חי השם. נדר. תשובה. מקור החיים. עולם החיים. עולם הבא. שמים העליונים. מלכות שמים. יין המשומר בענביו. בשר. קו. תוהו. מי. מים. אש ממים. רוח מרוח. עפר ממים. גלגל. סוד הגלגול. פרשה שנייה של תפילין. יסוד הנשמות. ראש השנה. יום הכפורים. יובל. שופר הגדול. דרור. תהלה. נהר. רחובות הנהר. לאה. משפט. יצירה. שבת הגדול. שבועות. שמיני עצרת. באר שבע. נפש. בתי גואי. מצה משומרת. נחלה בלא מצרים. ימא עילאה. עליה. קו הירוק המקיף העולם. סְפַר. תורה קדומה אלפים שנה. תורה שבע׳׳פ. חיים. תחנונים. תליסר [מ]כילן דרחמי. גבורות. רחמים גמורים. אהיה. גאולה. סוחרת. חקיקה:
Halfan_0174	Munic_448_0012	16	מים · גדולה · ראש הבניין · אברהם הזקן · פרשה שלישית של תפילין · כהן · מגן · מיכאל · יום שלישי למספר הימים:	זרוע ימין. עמר נקי. רחמים גדולים. פרשה שלישית של תפילין. יום ג׳. אש לבן. פני אריה. רגל ראשון. ראש בבנין. מים. אברהם הזקן, מורה. כסף. אל. מים עליונים. עדן. מים מרוח. מיכאל. כהן. גדולה.
Halfan_0177	Halfan_0022	15	איש מלחמה · גבורה · יצחק · גבריאל · יום רביעי למספר הימים · פרשה רביעי' של תפילין · מ"ה קשה · לילה · תרועה ·	אדיר. חזק. שופט. דיין. כביר כח. איש מלחמה. גבור. פוקד עון. משלם גמול. שור. גבורה. שור הבר. זהב. לוי. אף. מדת הדין הקשה. אש שחורה. אש ממים. צפון. יצחק הזקן. גבריאל. קדושה. יראה. נסיון. הר. אלהינו. מושיע. מזבח הזהב. ארגמן. יום רביעי לסדר מספר הימים. מחריב. פשתן. מראות הלילה. פרשה רביעית של תפילין. רגל שני במרכבה. שלחן. משפט. זרוע שמאל. לילה. צור. תרועה. מכאן נמשך כח נחש הקדמוני. וכחו של סמאל. וכחו של לבן הארמי. וכחו של עשו. וכחו של עמלק.
Halfan_0183	Halfan_0186	14	שוק הימין · יכין · שמואל ·יום חמשי למספר הימים · זרע הלובן · למודי ה' · נעם · אלהים חיים	שוק השמאל · בועז · יום הששי למספר הימים · משה · אהרן · שמואל · למודי ה'·
Halfan_0183	Halfan_0029	14	שוק הימין · יכין · שמואל ·יום חמשי למספר הימים · זרע הלובן · למודי ה' · נעם · אלהים חיים	שוק הימין. עמוד הימין. ענף הימין. יכין. [טופס]. תלמיד חכם. עונה. זמן. זרע לובן. מדת רחמים. יום חמישי למספר הימים. מלאך. נביא. [אל]הים. הר. שנה. שמאל. משה. אהרן. למו[די ייי]. נצחים. בנים. שחקים. עצם השמים. אלהים חיים.  הררי ציון. מקור העצה.
Halfan_0189	Halfan_0036	13	חי העולמים · אות ברית קודש · תפיל של יד · יוסף · יום ה[שבי]עי למספר הימי' · מכריע שני · יהו · צדיק · ברית המ[או]ר · [ב]כור	חי העולמים. שדי. אות ברית קדש. תפלין של יד. שבת. יום השביעי למספר הימים. מכריע שני. עץ הדעת. אור הגנוז. הנקבה מלויתן. זכר ונקבה. יהו. אמת. צבע נוטה ללובן ולאודם. יוסף הצדיק. צדיק יסוד עולם. צדק. עולם הטהרה. מקום הקדושה. עולם הנפשות. עולם הבא. גואל ישראל. קץ הסתום. יהו"ה. יה. שלום. עוז. ברית המעור. ציון. זכור. טוב. מגדל דוד. סולם. עמוד. אביר יעקב. אביר ישראל. סוכת שלום. כבוד יום. ראש. שר שלום. קוצו של וא"ו התחתונה. מקור מים חיים. כל. חק. הר. שכל טוב. אל שדי. אלהים חיים. זה. שבועה.
Halfan_0198	Halfan_0048	68	מזה הצנור נמשכים ל"ב נתיבות חכמה שהם רשומות בש"ה ויוצאות מן הכח אל הפועל ע"י הש"ת	מזה הצנור נמשכים ל"ב נתיבות חכמה שהם רשומות בש"ה ויוצאות מן הכח אל הפועל ע"י הש"ת והם כ"ב אותיות והכח הכמוס שהם אצילות הספירות עד שנמשך צנור זה מהש"ה אל הש"ת והש"ת מוציאה הכ[ל] מן הכח אל הפועל ולכן נקראת אלהים כי המלה מורה פעולה
Halfan_0215	Halfan_0080	18	מזה הצנור נמשך [   ]  למלכות בית דוד ול לכנסת ישראל כשישראל מק[יימים] מצות עשה וכו'	מזה הצינור נמשך חוט של חסד למלכות בית דוד ולכנסת כשישראל מקיימים מצות עשה הנמשכים מנצח ועל זה אמרו
Halfan_0216	Munic_448_0055	15	מזה הצנור פרץ הגדר אדם הראשון ונתן מקום לנחש להטיל זוהמה לחוה וכו'	מזה הנתיב נכנס הנחש להטיל זוהמא לחוה ומאותה הזוהמא נוטלים האומות לנחלה. על זאת תרגז הארץ.
Halfan_0216	Halfan_0082	69	מזה הצנור פרץ הגדר אדם הראשון ונתן מקום לנחש להטיל זוהמה לחוה וכו'	מזה הצנור פרץ הגדר אדם הראשון ונתן מקום לנחש להטיל זוהמה לחוה כי קודם שחטא אדם הראשון הנחש היה חוץ לפרדס ולכן אז"ל אדם
Halfan_0216	Magnificant_0906	38	מזה הצנור פרץ הגדר אדם הראשון ונתן מקום לנחש להטיל זוהמה לחוה וכו'	בכאן   פרץ גדר אדם הראשון ונתן מקום לנחש הקדמוני הנחש עומד גם בזה המקום נמשך מהגבורה עומד בזה המקום עם עשר ספירותיו הנלוים עליו והספירה הראשונה נקרא לבן הארמי והאחרונה לילית וקודם שחטא אדם הראשון והכניס צלם בהיכל היה ראוי העולם להשיג האור הגנוז עתה הערלה סותם אדם בסבת הקיצוץ ועבר ברית פרץ גדר ונכנס הנחש והיטיל זוהמא בחוה ופרצה קורא לנגב והסוד ותקע כף יר"ך יעק"ב בגי"ד הנש"ה ולכך אסור גיד הנשה והמשכיל יבין ופקח עיניך בסוד ולבן שתי בנות שם הגדולה לא"ה ושם הקטנה רחל ופסוק שני המאורות מחשוף הלבן העליון וסוד התרפים ויעקב אהב רחל ומאמרו ע"ה הסירו אלהי הנכר
